iteration,C_train,C_test,train_error,test_error
1.0,2.4926,2.2841,0.896,0.8954
2.0,2.4926,2.2841,0.8961,0.8954
3.0,2.4925,2.2841,0.8961,0.8955
4.0,2.4925,2.2841,0.8961,0.8955
5.0,2.4925,2.2841,0.8961,0.8955
6.0,2.4925,2.2841,0.8961,0.8955
7.0,2.4925,2.2841,0.8961,0.8955
8.0,2.4925,2.2841,0.8961,0.8954
9.0,2.4925,2.2841,0.8961,0.8954
10.0,2.4925,2.2841,0.8961,0.8952
11.0,2.4925,2.2841,0.8961,0.8953
12.0,2.4925,2.2841,0.8961,0.8953
13.0,2.4925,2.2841,0.8961,0.8952
14.0,2.4925,2.2841,0.8961,0.8953
15.0,2.4925,2.2841,0.8961,0.8953
16.0,2.4925,2.2841,0.8962,0.8953
17.0,2.4925,2.2841,0.8961,0.8953
18.0,2.4925,2.2841,0.8961,0.8953
19.0,2.4925,2.284,0.8961,0.8953
20.0,2.4925,2.284,0.8962,0.8953
21.0,2.4925,2.284,0.8962,0.8953
22.0,2.4924,2.284,0.8962,0.8954
23.0,2.4924,2.284,0.8962,0.8954
24.0,2.4924,2.284,0.8961,0.8956
25.0,2.4924,2.284,0.8961,0.8957
26.0,2.4924,2.284,0.896,0.8956
27.0,2.4924,2.284,0.896,0.8956
28.0,2.4924,2.284,0.896,0.8955
29.0,2.4924,2.284,0.896,0.8956
30.0,2.4924,2.284,0.8961,0.8956
31.0,2.4924,2.284,0.896,0.8956
32.0,2.4924,2.284,0.8961,0.8956
33.0,2.4924,2.284,0.8961,0.8956
34.0,2.4924,2.284,0.8961,0.8955
35.0,2.4924,2.284,0.8961,0.8956
36.0,2.4924,2.284,0.8961,0.8954
37.0,2.4924,2.284,0.896,0.8954
38.0,2.4924,2.2839,0.8961,0.8953
39.0,2.4924,2.2839,0.896,0.8953
40.0,2.4924,2.2839,0.896,0.8953
41.0,2.4923,2.2839,0.896,0.8953
42.0,2.4923,2.2839,0.896,0.8953
43.0,2.4923,2.2839,0.896,0.8953
44.0,2.4923,2.2839,0.8961,0.8953
45.0,2.4923,2.2839,0.896,0.8954
46.0,2.4923,2.2839,0.896,0.8953
47.0,2.4923,2.2839,0.896,0.8952
48.0,2.4923,2.2839,0.896,0.8952
49.0,2.4923,2.2839,0.896,0.8952
50.0,2.4923,2.2839,0.896,0.8952
51.0,2.4923,2.2839,0.896,0.8952
52.0,2.4923,2.2839,0.896,0.8952
53.0,2.4923,2.2839,0.896,0.8954
54.0,2.4923,2.2839,0.896,0.8954
55.0,2.4923,2.2839,0.896,0.8955
56.0,2.4923,2.2839,0.896,0.8954
57.0,2.4923,2.2839,0.8959,0.8956
58.0,2.4923,2.2838,0.896,0.8955
59.0,2.4923,2.2838,0.896,0.8955
60.0,2.4923,2.2838,0.896,0.8955
61.0,2.4922,2.2838,0.896,0.8955
62.0,2.4922,2.2838,0.8958,0.8954
63.0,2.4922,2.2838,0.8959,0.8953
64.0,2.4922,2.2838,0.8959,0.8953
65.0,2.4922,2.2838,0.8959,0.8955
66.0,2.4922,2.2838,0.896,0.8955
67.0,2.4922,2.2838,0.8959,0.8953
68.0,2.4922,2.2838,0.8959,0.8953
69.0,2.4922,2.2838,0.8959,0.8953
70.0,2.4922,2.2838,0.8959,0.8952
71.0,2.4922,2.2838,0.8959,0.8952
72.0,2.4922,2.2838,0.896,0.8955
73.0,2.4922,2.2838,0.896,0.8955
74.0,2.4922,2.2838,0.896,0.8954
75.0,2.4922,2.2838,0.896,0.8954
76.0,2.4922,2.2838,0.896,0.8954
77.0,2.4922,2.2838,0.896,0.8954
78.0,2.4922,2.2838,0.896,0.8954
79.0,2.4922,2.2838,0.896,0.8953
80.0,2.4922,2.2838,0.896,0.8953
81.0,2.4922,2.2838,0.896,0.8954
82.0,2.4922,2.2838,0.8961,0.8953
83.0,2.4921,2.2837,0.896,0.8953
84.0,2.4921,2.2837,0.896,0.8954
85.0,2.4921,2.2837,0.896,0.8953
86.0,2.4921,2.2837,0.896,0.8952
87.0,2.4921,2.2837,0.896,0.8953
88.0,2.4921,2.2837,0.896,0.8953
89.0,2.4921,2.2837,0.896,0.8953
90.0,2.4921,2.2837,0.896,0.8953
91.0,2.4921,2.2837,0.896,0.8955
92.0,2.4921,2.2837,0.896,0.8954
93.0,2.4921,2.2837,0.896,0.8953
94.0,2.4921,2.2837,0.8959,0.8953
95.0,2.4921,2.2837,0.8959,0.8954
96.0,2.4921,2.2837,0.8959,0.8953
97.0,2.4921,2.2837,0.8959,0.8953
98.0,2.4921,2.2837,0.8959,0.8953
99.0,2.4921,2.2836,0.8959,0.8953
100.0,2.4921,2.2836,0.8958,0.8954
101.0,2.492,2.2836,0.8957,0.8953
102.0,2.492,2.2836,0.8957,0.8953
103.0,2.492,2.2836,0.8957,0.8953
104.0,2.492,2.2836,0.8958,0.8953
105.0,2.492,2.2836,0.8958,0.8953
106.0,2.492,2.2836,0.8958,0.8953
107.0,2.492,2.2836,0.8958,0.8953
108.0,2.492,2.2836,0.8958,0.8953
109.0,2.492,2.2836,0.8958,0.8953
110.0,2.492,2.2836,0.8958,0.8953
111.0,2.492,2.2836,0.8958,0.8953
112.0,2.492,2.2836,0.8958,0.8953
113.0,2.492,2.2836,0.8958,0.8955
114.0,2.492,2.2836,0.8959,0.8955
115.0,2.492,2.2836,0.8958,0.8955
116.0,2.492,2.2836,0.8959,0.8955
117.0,2.492,2.2836,0.8959,0.8955
118.0,2.492,2.2836,0.8959,0.8954
119.0,2.492,2.2836,0.8959,0.8954
120.0,2.492,2.2836,0.8959,0.8954
121.0,2.492,2.2836,0.8959,0.8954
122.0,2.492,2.2836,0.896,0.8954
123.0,2.492,2.2836,0.8959,0.8955
124.0,2.4919,2.2835,0.8959,0.8954
125.0,2.4919,2.2835,0.8959,0.8954
126.0,2.4919,2.2835,0.8959,0.8954
127.0,2.4919,2.2835,0.8959,0.8954
128.0,2.4919,2.2835,0.8959,0.8954
129.0,2.4919,2.2835,0.8959,0.8954
130.0,2.4919,2.2835,0.896,0.8955
131.0,2.4919,2.2835,0.896,0.8955
132.0,2.4919,2.2835,0.8959,0.8954
133.0,2.4919,2.2835,0.896,0.8955
134.0,2.4919,2.2835,0.896,0.8955
135.0,2.4919,2.2835,0.8959,0.8953
136.0,2.4919,2.2835,0.896,0.8953
137.0,2.4919,2.2835,0.896,0.8954
138.0,2.4919,2.2835,0.896,0.8954
139.0,2.4919,2.2835,0.896,0.8954
140.0,2.4919,2.2835,0.896,0.8954
141.0,2.4919,2.2835,0.896,0.8954
142.0,2.4918,2.2835,0.896,0.8954
143.0,2.4918,2.2834,0.896,0.8954
144.0,2.4918,2.2834,0.896,0.8954
145.0,2.4918,2.2834,0.896,0.8954
146.0,2.4918,2.2834,0.896,0.8954
147.0,2.4918,2.2834,0.896,0.8954
148.0,2.4918,2.2834,0.896,0.8954
149.0,2.4918,2.2834,0.896,0.8954
150.0,2.4918,2.2834,0.896,0.8954
151.0,2.4918,2.2834,0.896,0.8954
152.0,2.4918,2.2834,0.896,0.8954
153.0,2.4918,2.2834,0.896,0.8954
154.0,2.4918,2.2834,0.896,0.8953
155.0,2.4918,2.2834,0.896,0.8953
156.0,2.4918,2.2834,0.896,0.8953
157.0,2.4918,2.2834,0.896,0.8954
158.0,2.4918,2.2834,0.896,0.8953
159.0,2.4917,2.2834,0.8961,0.8954
160.0,2.4917,2.2833,0.896,0.8954
161.0,2.4917,2.2833,0.896,0.8954
162.0,2.4917,2.2833,0.896,0.8953
163.0,2.4917,2.2833,0.896,0.8954
164.0,2.4917,2.2833,0.896,0.8954
165.0,2.4917,2.2833,0.896,0.8954
166.0,2.4917,2.2833,0.896,0.8954
167.0,2.4917,2.2833,0.8961,0.8953
168.0,2.4917,2.2833,0.8961,0.8953
169.0,2.4917,2.2833,0.896,0.8953
170.0,2.4917,2.2833,0.896,0.8953
171.0,2.4917,2.2833,0.896,0.8953
172.0,2.4917,2.2833,0.896,0.8954
173.0,2.4917,2.2833,0.896,0.8953
174.0,2.4917,2.2833,0.896,0.8954
175.0,2.4917,2.2833,0.8959,0.8954
176.0,2.4917,2.2833,0.8959,0.8954
177.0,2.4917,2.2833,0.8959,0.8954
178.0,2.4917,2.2833,0.896,0.8954
179.0,2.4917,2.2833,0.896,0.8955
180.0,2.4917,2.2833,0.896,0.8954
181.0,2.4917,2.2833,0.896,0.8955
182.0,2.4917,2.2833,0.896,0.8954
183.0,2.4916,2.2833,0.896,0.8955
184.0,2.4916,2.2833,0.896,0.8954
185.0,2.4916,2.2833,0.896,0.8954
186.0,2.4916,2.2832,0.896,0.8954
187.0,2.4916,2.2832,0.896,0.8954
188.0,2.4916,2.2832,0.896,0.8954
189.0,2.4916,2.2832,0.8961,0.8953
190.0,2.4916,2.2832,0.8961,0.8954
191.0,2.4916,2.2832,0.896,0.8953
192.0,2.4916,2.2832,0.896,0.8953
193.0,2.4916,2.2832,0.896,0.8954
194.0,2.4916,2.2832,0.896,0.8954
195.0,2.4916,2.2832,0.8961,0.8953
196.0,2.4916,2.2832,0.896,0.8954
197.0,2.4916,2.2832,0.896,0.8953
198.0,2.4916,2.2832,0.896,0.8953
199.0,2.4916,2.2832,0.896,0.8953
200.0,2.4916,2.2832,0.8959,0.8954
201.0,2.4916,2.2832,0.8959,0.8954
