iteration,C_train,C_test,train_error,test_error
1.0,2.5225,2.3154,0.8776,0.8784
2.0,2.5222,2.3151,0.8769,0.8773
3.0,2.522,2.3149,0.8767,0.8771
4.0,2.5218,2.3148,0.8764,0.8761
5.0,2.5216,2.3145,0.8759,0.8761
6.0,2.5214,2.3144,0.8756,0.8753
7.0,2.5213,2.3143,0.8756,0.876
8.0,2.5212,2.3141,0.8754,0.8755
9.0,2.5209,2.3139,0.8755,0.8755
10.0,2.5207,2.3137,0.8749,0.8748
11.0,2.5205,2.3135,0.8746,0.8742
12.0,2.5202,2.3132,0.8739,0.8733
13.0,2.5197,2.3127,0.8721,0.8729
14.0,2.5194,2.3124,0.8715,0.8722
15.0,2.519,2.312,0.8702,0.8712
16.0,2.5187,2.3117,0.8692,0.8703
17.0,2.5185,2.3116,0.8692,0.8707
18.0,2.5184,2.3115,0.8698,0.8716
19.0,2.5182,2.3112,0.8691,0.8714
20.0,2.5179,2.3109,0.8681,0.871
21.0,2.5175,2.3106,0.8666,0.8687
22.0,2.5172,2.3103,0.8656,0.868
23.0,2.5172,2.3103,0.8654,0.8679
24.0,2.5171,2.3102,0.8653,0.8675
25.0,2.5168,2.3099,0.8642,0.8668
26.0,2.5167,2.3098,0.8642,0.8665
27.0,2.5165,2.3096,0.8638,0.8664
28.0,2.5165,2.3096,0.864,0.8661
29.0,2.5163,2.3094,0.8638,0.8657
30.0,2.5162,2.3092,0.8638,0.8657
31.0,2.516,2.3091,0.8625,0.8646
32.0,2.5158,2.3089,0.8627,0.8649
33.0,2.5156,2.3087,0.8628,0.866
34.0,2.5153,2.3084,0.8614,0.8649
35.0,2.5151,2.3082,0.8615,0.8651
36.0,2.5149,2.3081,0.8611,0.8646
37.0,2.5147,2.3078,0.8604,0.8638
38.0,2.5145,2.3077,0.8603,0.8638
39.0,2.5144,2.3075,0.8601,0.8637
40.0,2.5143,2.3075,0.8604,0.8634
41.0,2.514,2.3071,0.8582,0.8626
42.0,2.5138,2.307,0.8576,0.8624
43.0,2.5136,2.3068,0.8569,0.8609
44.0,2.5135,2.3067,0.8568,0.8615
45.0,2.5133,2.3064,0.8551,0.8595
46.0,2.5129,2.3061,0.854,0.8581
47.0,2.5128,2.306,0.8539,0.8577
48.0,2.5127,2.3059,0.8535,0.8574
49.0,2.5125,2.3056,0.8529,0.8567
50.0,2.5123,2.3054,0.8522,0.8566
51.0,2.5122,2.3054,0.8522,0.856
52.0,2.5121,2.3052,0.8522,0.8562
53.0,2.512,2.3051,0.8526,0.8562
54.0,2.5118,2.305,0.8521,0.8556
55.0,2.5117,2.3049,0.852,0.8564
56.0,2.5116,2.3047,0.8512,0.855
57.0,2.5113,2.3045,0.8498,0.8539
58.0,2.5112,2.3044,0.8492,0.8529
59.0,2.5111,2.3042,0.8489,0.8526
60.0,2.5109,2.304,0.8484,0.8509
61.0,2.5107,2.3039,0.8488,0.8516
62.0,2.5104,2.3036,0.8471,0.8499
63.0,2.5103,2.3035,0.847,0.8498
64.0,2.5102,2.3034,0.8465,0.8496
65.0,2.51,2.3032,0.8464,0.8502
66.0,2.5099,2.3031,0.8456,0.8487
67.0,2.5098,2.303,0.8454,0.8487
68.0,2.5097,2.3029,0.8454,0.8483
69.0,2.5096,2.3028,0.8454,0.8481
70.0,2.5095,2.3027,0.8452,0.8479
71.0,2.5094,2.3026,0.846,0.8486
72.0,2.5093,2.3025,0.8449,0.8472
73.0,2.5091,2.3023,0.8438,0.8464
74.0,2.5088,2.302,0.842,0.845
75.0,2.5087,2.3019,0.8419,0.8438
76.0,2.5085,2.3017,0.841,0.8429
77.0,2.5084,2.3016,0.8407,0.8427
78.0,2.5083,2.3015,0.8416,0.8428
79.0,2.5082,2.3014,0.8407,0.8422
80.0,2.508,2.3013,0.8405,0.8424
81.0,2.5079,2.3011,0.8395,0.8421
82.0,2.5078,2.301,0.8394,0.8408
83.0,2.5077,2.3009,0.8397,0.8413
84.0,2.5075,2.3007,0.8387,0.8411
85.0,2.5073,2.3006,0.838,0.8402
86.0,2.5072,2.3004,0.8373,0.84
87.0,2.5071,2.3003,0.837,0.8396
88.0,2.5069,2.3001,0.8355,0.8382
89.0,2.5067,2.2999,0.8352,0.837
90.0,2.5066,2.2998,0.8348,0.8368
91.0,2.5066,2.2998,0.8352,0.8381
92.0,2.5064,2.2996,0.835,0.8355
93.0,2.5062,2.2995,0.8348,0.8361
94.0,2.5062,2.2994,0.8355,0.8358
95.0,2.5061,2.2993,0.835,0.8359
96.0,2.506,2.2992,0.8352,0.8362
97.0,2.5058,2.2991,0.8345,0.8348
98.0,2.5057,2.2989,0.8342,0.8347
99.0,2.5056,2.2989,0.8351,0.8353
100.0,2.5054,2.2987,0.834,0.8349
101.0,2.5052,2.2985,0.8319,0.8329
102.0,2.5051,2.2984,0.8318,0.8331
103.0,2.505,2.2982,0.8314,0.8325
104.0,2.5048,2.2981,0.8316,0.8322
105.0,2.5047,2.2979,0.8316,0.8325
106.0,2.5046,2.2979,0.832,0.8325
107.0,2.5045,2.2977,0.8314,0.8322
108.0,2.5045,2.2977,0.8315,0.8321
109.0,2.5043,2.2975,0.8302,0.8308
110.0,2.5041,2.2974,0.8297,0.8294
111.0,2.5039,2.2972,0.829,0.8295
112.0,2.5038,2.2971,0.8283,0.8298
113.0,2.5037,2.297,0.8281,0.8294
114.0,2.5036,2.2968,0.828,0.8298
115.0,2.5034,2.2967,0.8278,0.83
116.0,2.5033,2.2965,0.8267,0.8299
117.0,2.5032,2.2964,0.8264,0.8299
118.0,2.503,2.2963,0.8264,0.8298
119.0,2.5029,2.2962,0.826,0.8297
120.0,2.5028,2.2961,0.8259,0.8292
121.0,2.5027,2.2959,0.8255,0.8278
122.0,2.5026,2.2958,0.826,0.8293
123.0,2.5024,2.2957,0.8262,0.8284
124.0,2.5023,2.2956,0.8259,0.8279
125.0,2.5023,2.2955,0.8257,0.8284
126.0,2.5021,2.2954,0.8259,0.8282
127.0,2.502,2.2953,0.8263,0.8277
128.0,2.5019,2.2952,0.826,0.8273
129.0,2.5017,2.295,0.8256,0.8262
130.0,2.5017,2.2949,0.8259,0.8267
131.0,2.5016,2.2948,0.8259,0.8266
132.0,2.5015,2.2947,0.8266,0.8273
133.0,2.5013,2.2946,0.8261,0.8267
134.0,2.5013,2.2945,0.826,0.8264
135.0,2.5011,2.2944,0.8255,0.8265
136.0,2.501,2.2943,0.8255,0.8265
137.0,2.5008,2.2941,0.8253,0.8259
138.0,2.5007,2.294,0.8256,0.8263
139.0,2.5006,2.2939,0.8245,0.8252
140.0,2.5005,2.2938,0.8242,0.8254
141.0,2.5004,2.2937,0.824,0.8252
142.0,2.5003,2.2936,0.8232,0.8248
143.0,2.5002,2.2935,0.8236,0.8249
144.0,2.5001,2.2933,0.8228,0.8241
145.0,2.4999,2.2932,0.8232,0.824
146.0,2.4999,2.2931,0.8236,0.8239
147.0,2.4998,2.2931,0.8247,0.8248
148.0,2.4997,2.2929,0.8244,0.8235
149.0,2.4995,2.2928,0.8237,0.8234
150.0,2.4994,2.2927,0.8234,0.8235
151.0,2.4993,2.2925,0.8233,0.8226
152.0,2.4992,2.2925,0.823,0.8238
153.0,2.4991,2.2924,0.8226,0.8236
154.0,2.499,2.2923,0.8222,0.823
155.0,2.4988,2.2921,0.822,0.8223
156.0,2.4988,2.292,0.822,0.8223
157.0,2.4986,2.2919,0.8212,0.8217
158.0,2.4985,2.2918,0.8205,0.8218
159.0,2.4984,2.2917,0.8201,0.8215
160.0,2.4983,2.2916,0.8198,0.8213
161.0,2.4982,2.2915,0.8189,0.8208
162.0,2.4981,2.2914,0.8188,0.8217
163.0,2.4979,2.2912,0.8185,0.8211
164.0,2.4978,2.2911,0.8178,0.82
165.0,2.4977,2.291,0.8177,0.8206
166.0,2.4976,2.2909,0.8174,0.82
167.0,2.4975,2.2908,0.818,0.8201
168.0,2.4974,2.2907,0.8171,0.8195
169.0,2.4973,2.2906,0.817,0.8188
170.0,2.4972,2.2905,0.8162,0.818
171.0,2.4971,2.2904,0.8167,0.819
172.0,2.4969,2.2903,0.8165,0.8186
173.0,2.4968,2.2902,0.8164,0.8183
174.0,2.4967,2.2901,0.8159,0.8171
175.0,2.4966,2.2899,0.8146,0.8154
176.0,2.4965,2.2898,0.8136,0.8155
177.0,2.4964,2.2897,0.8139,0.8145
178.0,2.4963,2.2896,0.8135,0.8142
179.0,2.4962,2.2896,0.8138,0.8148
180.0,2.4961,2.2895,0.8132,0.8142
181.0,2.496,2.2894,0.8133,0.8143
182.0,2.4959,2.2893,0.814,0.8148
183.0,2.4958,2.2891,0.8143,0.8158
184.0,2.4957,2.289,0.8134,0.815
185.0,2.4956,2.2889,0.813,0.816
186.0,2.4955,2.2888,0.8133,0.8152
187.0,2.4954,2.2887,0.813,0.8155
188.0,2.4953,2.2886,0.8123,0.8145
189.0,2.4951,2.2885,0.8118,0.8135
190.0,2.495,2.2884,0.8114,0.8124
191.0,2.4949,2.2882,0.8109,0.8127
192.0,2.4948,2.2881,0.8097,0.8133
193.0,2.4947,2.2881,0.8093,0.8124
194.0,2.4946,2.2879,0.8079,0.8119
195.0,2.4945,2.2878,0.8075,0.8114
196.0,2.4944,2.2877,0.8068,0.81
197.0,2.4943,2.2876,0.8066,0.8097
198.0,2.4942,2.2875,0.8066,0.8092
199.0,2.4941,2.2874,0.8053,0.8095
200.0,2.494,2.2873,0.8051,0.8088
201.0,2.4939,2.2872,0.8046,0.8072
202.0,2.4938,2.2872,0.8044,0.8071
203.0,2.4937,2.2871,0.8042,0.8074
204.0,2.4936,2.287,0.8045,0.8075
205.0,2.4935,2.2868,0.8041,0.8078
206.0,2.4934,2.2867,0.8043,0.8078
207.0,2.4933,2.2866,0.8035,0.8069
208.0,2.4932,2.2865,0.8033,0.8069
209.0,2.4931,2.2864,0.8032,0.8065
210.0,2.493,2.2863,0.8026,0.8061
211.0,2.4929,2.2862,0.8022,0.806
212.0,2.4928,2.2861,0.8024,0.8054
213.0,2.4927,2.2861,0.8026,0.806
214.0,2.4926,2.2859,0.8027,0.8058
215.0,2.4925,2.2858,0.8022,0.8042
216.0,2.4923,2.2857,0.8019,0.8045
217.0,2.4922,2.2856,0.8015,0.8044
218.0,2.4921,2.2855,0.8009,0.8036
219.0,2.492,2.2854,0.8003,0.8035
220.0,2.492,2.2853,0.8015,0.8038
221.0,2.4919,2.2852,0.8008,0.8037
222.0,2.4918,2.2852,0.8002,0.8032
223.0,2.4917,2.285,0.7999,0.8032
224.0,2.4916,2.285,0.8004,0.8034
225.0,2.4915,2.2849,0.8003,0.8037
226.0,2.4914,2.2848,0.8,0.8031
227.0,2.4913,2.2847,0.7994,0.8028
228.0,2.4913,2.2846,0.7998,0.8033
229.0,2.4912,2.2845,0.7994,0.8027
230.0,2.4911,2.2845,0.7999,0.8028
231.0,2.491,2.2844,0.7997,0.8036
232.0,2.4909,2.2843,0.7998,0.8034
233.0,2.4908,2.2841,0.799,0.8021
234.0,2.4907,2.284,0.7989,0.8019
235.0,2.4906,2.2839,0.7985,0.8021
236.0,2.4905,2.2838,0.7986,0.8019
237.0,2.4904,2.2837,0.7978,0.8014
238.0,2.4902,2.2836,0.7984,0.8009
239.0,2.4902,2.2835,0.7981,0.8011
240.0,2.49,2.2834,0.7979,0.8008
241.0,2.4899,2.2833,0.7984,0.8006
242.0,2.4898,2.2832,0.7983,0.8003
243.0,2.4898,2.2831,0.7984,0.8011
244.0,2.4897,2.283,0.7989,0.8012
245.0,2.4896,2.2829,0.7989,0.8024
246.0,2.4895,2.2828,0.7995,0.804
247.0,2.4894,2.2827,0.7998,0.8041
248.0,2.4893,2.2826,0.7997,0.804
249.0,2.4892,2.2825,0.7992,0.8028
250.0,2.4891,2.2824,0.7981,0.8017
251.0,2.489,2.2824,0.7978,0.8021
252.0,2.4889,2.2822,0.7975,0.8016
253.0,2.4888,2.2821,0.7975,0.8016
254.0,2.4887,2.2821,0.798,0.8023
255.0,2.4886,2.2819,0.7979,0.8027
256.0,2.4885,2.2819,0.7986,0.8035
