iteration,C_train,C_test,train_error,test_error
1.0,2.523,2.314,0.9,0.9
2.0,2.5225,2.3136,0.8999,0.9
3.0,2.5223,2.3133,0.8999,0.9
4.0,2.5219,2.313,0.8999,0.9
5.0,2.5217,2.3128,0.8999,0.9
6.0,2.5214,2.3125,0.8999,0.9
7.0,2.5211,2.3122,0.8999,0.9
8.0,2.5209,2.312,0.8999,0.9
9.0,2.5206,2.3117,0.8999,0.9
10.0,2.5202,2.3113,0.8999,0.9
11.0,2.5199,2.311,0.8999,0.9
12.0,2.5196,2.3107,0.8999,0.9
13.0,2.5193,2.3104,0.8999,0.8999
14.0,2.519,2.3102,0.8999,0.9
15.0,2.5187,2.3099,0.8999,0.9
16.0,2.5183,2.3095,0.8998,0.8999
17.0,2.518,2.3093,0.8999,0.8999
18.0,2.5178,2.309,0.8999,0.8999
19.0,2.5175,2.3087,0.8999,0.8999
20.0,2.5171,2.3084,0.8999,0.8999
21.0,2.5169,2.3082,0.8999,0.8999
22.0,2.5167,2.3079,0.8999,0.8999
23.0,2.5164,2.3077,0.8999,0.8998
24.0,2.5161,2.3074,0.8999,0.8998
25.0,2.516,2.3073,0.8999,0.8998
26.0,2.5157,2.307,0.8999,0.8998
27.0,2.5154,2.3067,0.8999,0.8998
28.0,2.5152,2.3065,0.8999,0.8998
29.0,2.5149,2.3062,0.8999,0.8998
30.0,2.5147,2.306,0.8999,0.8998
31.0,2.5144,2.3057,0.8999,0.8998
32.0,2.514,2.3054,0.8999,0.8998
33.0,2.5138,2.3051,0.8998,0.8996
34.0,2.5134,2.3048,0.8998,0.8996
35.0,2.5131,2.3045,0.8998,0.8996
36.0,2.5129,2.3043,0.8998,0.8996
37.0,2.5126,2.304,0.8998,0.8996
38.0,2.5124,2.3038,0.8998,0.8996
39.0,2.5122,2.3036,0.8997,0.8996
40.0,2.512,2.3034,0.8997,0.8996
41.0,2.5117,2.3031,0.8997,0.8996
42.0,2.5114,2.3028,0.8997,0.8996
43.0,2.5111,2.3026,0.8996,0.8997
44.0,2.5108,2.3022,0.8996,0.8997
45.0,2.5106,2.302,0.8996,0.8997
46.0,2.5104,2.3018,0.8996,0.8997
47.0,2.5101,2.3016,0.8996,0.8997
48.0,2.5099,2.3013,0.8996,0.8997
49.0,2.5095,2.301,0.8996,0.8997
50.0,2.5093,2.3008,0.8996,0.8996
51.0,2.509,2.3006,0.8996,0.8996
52.0,2.5088,2.3003,0.8996,0.8994
53.0,2.5085,2.3,0.8995,0.8994
54.0,2.5082,2.2997,0.8995,0.8994
55.0,2.508,2.2996,0.8995,0.8993
56.0,2.5078,2.2994,0.8995,0.8993
57.0,2.5075,2.2991,0.8995,0.8993
58.0,2.5073,2.2989,0.8994,0.8993
59.0,2.5071,2.2986,0.8995,0.8993
60.0,2.5068,2.2984,0.8995,0.8993
61.0,2.5065,2.2981,0.8995,0.8993
62.0,2.5063,2.2979,0.8995,0.8993
63.0,2.5061,2.2977,0.8995,0.8993
64.0,2.5057,2.2973,0.8995,0.8993
65.0,2.5055,2.2971,0.8994,0.8994
66.0,2.5051,2.2968,0.8994,0.8993
67.0,2.5048,2.2965,0.8994,0.8993
68.0,2.5045,2.2961,0.8993,0.8993
69.0,2.5042,2.2958,0.8993,0.8993
70.0,2.5039,2.2956,0.8993,0.8993
71.0,2.5035,2.2952,0.8992,0.8993
72.0,2.5032,2.295,0.8992,0.8995
73.0,2.5029,2.2946,0.8991,0.8995
74.0,2.5027,2.2944,0.8991,0.8995
75.0,2.5025,2.2943,0.899,0.8993
76.0,2.5023,2.294,0.899,0.8993
77.0,2.502,2.2937,0.899,0.8991
78.0,2.5018,2.2936,0.899,0.8991
79.0,2.5015,2.2933,0.899,0.8991
80.0,2.5012,2.2929,0.899,0.8991
81.0,2.5009,2.2927,0.899,0.8991
82.0,2.5006,2.2924,0.899,0.8991
83.0,2.5004,2.2922,0.899,0.8991
84.0,2.5001,2.2919,0.899,0.8991
85.0,2.4998,2.2916,0.8989,0.8991
86.0,2.4996,2.2914,0.8989,0.8991
87.0,2.4994,2.2912,0.8989,0.8988
88.0,2.499,2.2909,0.8988,0.8987
89.0,2.4987,2.2906,0.8987,0.8987
90.0,2.4985,2.2904,0.8987,0.8988
91.0,2.4982,2.2901,0.8986,0.8988
92.0,2.498,2.2899,0.8986,0.8989
93.0,2.4978,2.2896,0.8986,0.8989
94.0,2.4976,2.2895,0.8986,0.8989
95.0,2.4974,2.2893,0.8986,0.8989
96.0,2.4972,2.2891,0.8985,0.8988
97.0,2.497,2.2889,0.8984,0.8988
98.0,2.4967,2.2886,0.8984,0.8986
99.0,2.4963,2.2883,0.8985,0.8988
100.0,2.496,2.2879,0.8983,0.8985
101.0,2.4958,2.2877,0.8982,0.8984
102.0,2.4955,2.2875,0.8981,0.8984
103.0,2.4952,2.2872,0.898,0.8983
104.0,2.4951,2.287,0.8979,0.8982
105.0,2.4948,2.2868,0.8978,0.898
106.0,2.4947,2.2866,0.8978,0.898
107.0,2.4944,2.2864,0.8977,0.8981
108.0,2.4943,2.2863,0.8976,0.898
109.0,2.494,2.286,0.8976,0.8982
110.0,2.4937,2.2857,0.8976,0.8983
111.0,2.4935,2.2855,0.8975,0.8981
112.0,2.4932,2.2852,0.8975,0.8982
113.0,2.4929,2.2849,0.8974,0.8978
114.0,2.4927,2.2847,0.8972,0.8978
115.0,2.4925,2.2846,0.8971,0.8977
116.0,2.4924,2.2844,0.8971,0.8977
117.0,2.4922,2.2842,0.8969,0.8976
118.0,2.492,2.2841,0.897,0.8976
119.0,2.4919,2.2839,0.8968,0.8976
120.0,2.4916,2.2836,0.8967,0.8976
121.0,2.4913,2.2834,0.8966,0.8975
122.0,2.491,2.2831,0.8964,0.8971
123.0,2.4908,2.2829,0.8964,0.8972
124.0,2.4905,2.2826,0.8962,0.8968
125.0,2.4903,2.2824,0.8962,0.8966
126.0,2.49,2.2821,0.8962,0.8966
127.0,2.4897,2.2819,0.896,0.8964
128.0,2.4896,2.2817,0.896,0.8964
129.0,2.4894,2.2815,0.8959,0.8962
130.0,2.4891,2.2812,0.8958,0.8963
131.0,2.4889,2.281,0.8958,0.8963
132.0,2.4886,2.2807,0.8959,0.8962
133.0,2.4884,2.2806,0.8958,0.8962
134.0,2.4882,2.2803,0.8956,0.8962
135.0,2.4879,2.28,0.8954,0.896
136.0,2.4876,2.2798,0.8953,0.896
137.0,2.4874,2.2796,0.895,0.896
138.0,2.4871,2.2793,0.8947,0.8956
139.0,2.4869,2.279,0.8947,0.8956
140.0,2.4866,2.2787,0.8948,0.8958
141.0,2.4863,2.2785,0.8946,0.8955
142.0,2.4861,2.2783,0.8944,0.8955
143.0,2.4858,2.278,0.8943,0.8953
144.0,2.4855,2.2777,0.8944,0.8954
145.0,2.4853,2.2775,0.8944,0.8954
146.0,2.485,2.2772,0.8943,0.8954
147.0,2.4848,2.277,0.8941,0.8953
148.0,2.4845,2.2767,0.8939,0.895
149.0,2.4843,2.2765,0.8939,0.8949
150.0,2.4841,2.2763,0.8939,0.8947
151.0,2.4838,2.276,0.8937,0.8945
152.0,2.4836,2.2758,0.8936,0.8944
153.0,2.4833,2.2755,0.8934,0.8942
154.0,2.4831,2.2753,0.8932,0.8941
155.0,2.4829,2.2751,0.8932,0.8941
156.0,2.4826,2.2749,0.8928,0.8933
157.0,2.4825,2.2747,0.8925,0.8932
158.0,2.4822,2.2745,0.8922,0.8931
159.0,2.482,2.2742,0.8921,0.8932
160.0,2.4818,2.2741,0.8918,0.893
161.0,2.4816,2.2739,0.8915,0.8928
162.0,2.4816,2.2739,0.8915,0.8929
163.0,2.4813,2.2736,0.8915,0.8928
164.0,2.4811,2.2734,0.8916,0.893
165.0,2.481,2.2732,0.8915,0.8929
166.0,2.4807,2.273,0.8912,0.8927
167.0,2.4804,2.2727,0.8907,0.8924
168.0,2.4802,2.2725,0.8904,0.8923
169.0,2.48,2.2723,0.8905,0.8925
170.0,2.4798,2.2721,0.8904,0.8924
171.0,2.4796,2.2719,0.8901,0.8919
172.0,2.4793,2.2716,0.8899,0.8915
173.0,2.4791,2.2714,0.8897,0.8914
174.0,2.4788,2.2712,0.8897,0.8911
175.0,2.4787,2.271,0.8894,0.8909
176.0,2.4785,2.2708,0.8891,0.8903
177.0,2.4782,2.2706,0.8887,0.8895
178.0,2.4781,2.2704,0.8878,0.8886
179.0,2.4778,2.2702,0.8874,0.8882
180.0,2.4775,2.2698,0.8869,0.887
181.0,2.4772,2.2696,0.8863,0.8865
182.0,2.477,2.2694,0.8862,0.8862
183.0,2.4768,2.2692,0.8856,0.8855
184.0,2.4765,2.2689,0.8853,0.8851
185.0,2.4764,2.2688,0.885,0.8847
186.0,2.4762,2.2686,0.884,0.8841
187.0,2.4759,2.2683,0.8836,0.8832
188.0,2.4758,2.2682,0.8837,0.8834
189.0,2.4755,2.2679,0.8836,0.8832
190.0,2.4752,2.2676,0.8827,0.8822
191.0,2.475,2.2674,0.8827,0.8821
192.0,2.4747,2.2671,0.8821,0.8815
193.0,2.4745,2.2669,0.8818,0.881
194.0,2.4743,2.2667,0.8818,0.8809
195.0,2.4741,2.2665,0.8815,0.8803
196.0,2.4739,2.2663,0.881,0.8801
197.0,2.4737,2.2661,0.8806,0.8796
198.0,2.4734,2.2659,0.8795,0.8789
199.0,2.4732,2.2656,0.8787,0.8785
200.0,2.4731,2.2655,0.8781,0.8777
201.0,2.4728,2.2652,0.8776,0.8773
202.0,2.4725,2.265,0.8768,0.8767
203.0,2.4724,2.2649,0.876,0.8756
204.0,2.4721,2.2646,0.8759,0.8756
205.0,2.4719,2.2643,0.8758,0.8757
206.0,2.4716,2.2641,0.8749,0.8747
207.0,2.4714,2.2638,0.8747,0.8746
208.0,2.4711,2.2636,0.8739,0.8741
209.0,2.4709,2.2634,0.8726,0.873
210.0,2.4707,2.2632,0.8719,0.8722
211.0,2.4705,2.263,0.8715,0.8712
212.0,2.4703,2.2628,0.8714,0.8713
