iteration,C_train,C_test,train_error,test_error
1.0,2.5217,2.3131,0.8722,0.8706
2.0,2.5212,2.3126,0.8723,0.8709
3.0,2.5206,2.312,0.8696,0.8693
4.0,2.5201,2.3115,0.868,0.8676
5.0,2.5195,2.311,0.8664,0.8662
6.0,2.5188,2.3103,0.8651,0.8648
7.0,2.518,2.3095,0.8619,0.8612
8.0,2.5175,2.309,0.8619,0.8618
9.0,2.5168,2.3084,0.8624,0.8625
10.0,2.5162,2.3077,0.862,0.8622
11.0,2.5156,2.3072,0.8587,0.8584
12.0,2.515,2.3066,0.8571,0.8565
13.0,2.5144,2.306,0.8568,0.8567
14.0,2.5139,2.3055,0.8548,0.8541
15.0,2.5134,2.305,0.8544,0.8529
16.0,2.513,2.3046,0.8537,0.8517
17.0,2.5122,2.3038,0.8505,0.8494
18.0,2.5117,2.3033,0.8519,0.8505
19.0,2.511,2.3026,0.85,0.8485
20.0,2.5103,2.3019,0.8497,0.8487
21.0,2.5096,2.3013,0.849,0.8482
22.0,2.509,2.3007,0.8471,0.8454
23.0,2.5083,2.3,0.8451,0.8433
24.0,2.508,2.2997,0.8453,0.8434
25.0,2.5074,2.2991,0.8446,0.842
26.0,2.5068,2.2985,0.8438,0.8409
27.0,2.5062,2.2979,0.8438,0.8408
28.0,2.5059,2.2976,0.8437,0.8414
29.0,2.5052,2.297,0.842,0.8393
30.0,2.5046,2.2964,0.8404,0.8375
31.0,2.5041,2.2959,0.8398,0.8369
32.0,2.5036,2.2954,0.8398,0.8372
33.0,2.5031,2.2948,0.8389,0.836
34.0,2.5026,2.2944,0.8382,0.8357
35.0,2.5021,2.2939,0.8379,0.8356
36.0,2.5017,2.2935,0.8387,0.8361
37.0,2.5011,2.2929,0.8373,0.8347
38.0,2.5005,2.2923,0.8356,0.8336
39.0,2.5002,2.292,0.8352,0.8339
40.0,2.4996,2.2914,0.8346,0.833
41.0,2.499,2.2909,0.8343,0.8329
42.0,2.4985,2.2903,0.8334,0.8321
43.0,2.498,2.2899,0.8331,0.8317
44.0,2.4976,2.2894,0.8329,0.8319
45.0,2.4969,2.2888,0.8321,0.8305
46.0,2.4966,2.2885,0.8317,0.8299
47.0,2.4962,2.288,0.8313,0.8298
48.0,2.4956,2.2874,0.8304,0.8284
49.0,2.4951,2.2869,0.8296,0.8274
50.0,2.4945,2.2864,0.8287,0.8267
51.0,2.4939,2.2858,0.8275,0.826
52.0,2.4935,2.2853,0.8274,0.8254
