iteration,C_train,C_test,train_error,test_error
1.0,2.5113,2.304,0.8851,0.8839
2.0,2.5112,2.304,0.885,0.8838
3.0,2.5112,2.304,0.8849,0.8838
4.0,2.5112,2.304,0.8848,0.8838
5.0,2.5112,2.3039,0.8848,0.8838
6.0,2.5112,2.3039,0.8846,0.8837
7.0,2.5111,2.3039,0.8844,0.8835
8.0,2.5111,2.3039,0.8843,0.8835
9.0,2.5111,2.3038,0.8842,0.8833
10.0,2.511,2.3038,0.8844,0.8835
11.0,2.511,2.3038,0.8844,0.8835
12.0,2.511,2.3038,0.8844,0.8836
13.0,2.511,2.3037,0.8844,0.8836
14.0,2.511,2.3037,0.8844,0.8835
15.0,2.5109,2.3037,0.8845,0.8836
16.0,2.5109,2.3037,0.8846,0.8837
17.0,2.5109,2.3037,0.8844,0.8836
18.0,2.5109,2.3037,0.8844,0.8836
19.0,2.5109,2.3036,0.8843,0.8834
20.0,2.5108,2.3036,0.8841,0.8833
21.0,2.5108,2.3036,0.884,0.8832
22.0,2.5108,2.3036,0.8839,0.8832
23.0,2.5108,2.3035,0.8836,0.8828
24.0,2.5108,2.3035,0.8838,0.8831
25.0,2.5108,2.3035,0.8836,0.8828
26.0,2.5107,2.3035,0.8834,0.8824
27.0,2.5107,2.3035,0.8831,0.882
28.0,2.5107,2.3035,0.883,0.8816
29.0,2.5107,2.3034,0.8828,0.8812
30.0,2.5107,2.3034,0.8826,0.8811
31.0,2.5107,2.3034,0.8826,0.881
32.0,2.5106,2.3034,0.8824,0.8807
33.0,2.5106,2.3034,0.8824,0.8807
34.0,2.5106,2.3034,0.8824,0.8809
35.0,2.5106,2.3034,0.8824,0.8809
36.0,2.5106,2.3034,0.8823,0.8806
37.0,2.5105,2.3033,0.8818,0.8805
38.0,2.5105,2.3033,0.8822,0.8806
39.0,2.5105,2.3033,0.8822,0.8806
40.0,2.5105,2.3033,0.8818,0.8805
41.0,2.5105,2.3033,0.8822,0.8806
42.0,2.5105,2.3033,0.8818,0.8805
43.0,2.5105,2.3033,0.8816,0.8802
44.0,2.5104,2.3032,0.8812,0.8797
45.0,2.5104,2.3032,0.8812,0.8796
46.0,2.5104,2.3032,0.8811,0.8796
47.0,2.5104,2.3032,0.8808,0.8793
48.0,2.5104,2.3032,0.8808,0.8793
49.0,2.5103,2.3031,0.8806,0.8791
50.0,2.5103,2.3031,0.8806,0.8791
51.0,2.5103,2.3031,0.8804,0.8791
52.0,2.5103,2.3031,0.8804,0.8791
53.0,2.5103,2.3031,0.8805,0.8792
54.0,2.5103,2.3031,0.8805,0.8792
55.0,2.5103,2.3031,0.8801,0.8791
56.0,2.5103,2.3031,0.88,0.879
57.0,2.5103,2.3031,0.8797,0.8788
58.0,2.5102,2.3031,0.8794,0.8783
59.0,2.5103,2.3031,0.8797,0.8787
60.0,2.5102,2.303,0.8794,0.8784
61.0,2.5102,2.303,0.8794,0.8784
62.0,2.5102,2.303,0.8795,0.8784
63.0,2.5102,2.303,0.8796,0.8785
64.0,2.5102,2.303,0.8791,0.878
65.0,2.5101,2.3029,0.8787,0.8777
66.0,2.5101,2.3029,0.879,0.878
67.0,2.5101,2.3029,0.8787,0.8777
68.0,2.5101,2.3029,0.8788,0.8778
69.0,2.5101,2.3029,0.8786,0.8776
70.0,2.5101,2.3029,0.8785,0.8773
71.0,2.51,2.3028,0.8778,0.8766
72.0,2.51,2.3028,0.8775,0.8764
73.0,2.51,2.3028,0.8773,0.8761
74.0,2.51,2.3028,0.877,0.876
75.0,2.5099,2.3028,0.8765,0.8751
76.0,2.5099,2.3027,0.8762,0.875
77.0,2.5099,2.3027,0.8764,0.875
78.0,2.5099,2.3027,0.8764,0.875
79.0,2.5099,2.3027,0.8761,0.875
80.0,2.5098,2.3027,0.8757,0.8748
81.0,2.5098,2.3027,0.8756,0.8747
82.0,2.5098,2.3026,0.8755,0.8747
83.0,2.5098,2.3026,0.8751,0.8739
84.0,2.5098,2.3026,0.8751,0.874
85.0,2.5097,2.3026,0.8754,0.8746
86.0,2.5097,2.3026,0.875,0.8738
87.0,2.5097,2.3025,0.8746,0.8733
88.0,2.5097,2.3025,0.8742,0.873
89.0,2.5097,2.3025,0.8742,0.873
90.0,2.5097,2.3025,0.8736,0.872
91.0,2.5096,2.3025,0.8735,0.8717
92.0,2.5096,2.3025,0.8736,0.8719
93.0,2.5096,2.3025,0.8735,0.8716
94.0,2.5096,2.3024,0.8736,0.872
95.0,2.5096,2.3024,0.8737,0.8725
96.0,2.5096,2.3024,0.8742,0.873
97.0,2.5096,2.3024,0.874,0.8729
98.0,2.5096,2.3024,0.8742,0.873
99.0,2.5096,2.3024,0.874,0.8729
100.0,2.5095,2.3024,0.8737,0.8726
101.0,2.5095,2.3024,0.8737,0.8722
102.0,2.5095,2.3024,0.8738,0.8726
103.0,2.5095,2.3023,0.8737,0.8722
104.0,2.5095,2.3023,0.8735,0.8716
105.0,2.5094,2.3023,0.8735,0.8716
106.0,2.5094,2.3023,0.8737,0.8723
107.0,2.5094,2.3023,0.8738,0.8724
108.0,2.5094,2.3023,0.8739,0.8726
109.0,2.5094,2.3022,0.8737,0.8723
110.0,2.5094,2.3022,0.8737,0.8723
111.0,2.5094,2.3022,0.8737,0.8722
112.0,2.5093,2.3022,0.8735,0.8719
113.0,2.5093,2.3022,0.8733,0.8715
114.0,2.5093,2.3022,0.8734,0.8717
115.0,2.5093,2.3021,0.8732,0.8713
116.0,2.5093,2.3021,0.8733,0.8714
117.0,2.5093,2.3021,0.873,0.871
118.0,2.5093,2.3021,0.8727,0.8708
119.0,2.5092,2.3021,0.8728,0.8708
120.0,2.5092,2.3021,0.8728,0.871
121.0,2.5092,2.3021,0.8731,0.8713
122.0,2.5093,2.3021,0.873,0.8712
123.0,2.5093,2.3021,0.8728,0.8709
124.0,2.5093,2.3021,0.8728,0.8709
125.0,2.5092,2.3021,0.8726,0.8708
126.0,2.5092,2.3021,0.872,0.8703
127.0,2.5092,2.3021,0.872,0.87
128.0,2.5092,2.302,0.8714,0.8693
129.0,2.5092,2.302,0.8712,0.8689
130.0,2.5092,2.302,0.8708,0.8685
131.0,2.5092,2.302,0.8707,0.8683
132.0,2.5092,2.302,0.8708,0.8683
133.0,2.5091,2.302,0.8705,0.8683
134.0,2.5091,2.302,0.8703,0.8682
135.0,2.5091,2.302,0.8702,0.8682
136.0,2.5091,2.302,0.8699,0.8682
137.0,2.5091,2.302,0.8698,0.8682
138.0,2.5091,2.302,0.8696,0.8678
139.0,2.5091,2.3019,0.8697,0.8682
140.0,2.5091,2.3019,0.8698,0.8682
141.0,2.5091,2.3019,0.8697,0.8682
142.0,2.509,2.3019,0.8697,0.8682
143.0,2.509,2.3019,0.8696,0.8679
144.0,2.509,2.3019,0.8698,0.8682
145.0,2.509,2.3019,0.8694,0.8677
146.0,2.509,2.3019,0.8693,0.8677
147.0,2.509,2.3019,0.8698,0.8682
148.0,2.509,2.3019,0.8697,0.8681
149.0,2.509,2.3018,0.869,0.8673
150.0,2.509,2.3018,0.8688,0.8667
151.0,2.5089,2.3018,0.8682,0.8661
152.0,2.5089,2.3018,0.8682,0.8661
153.0,2.5089,2.3018,0.8676,0.8658
154.0,2.5089,2.3018,0.8673,0.8656
155.0,2.5089,2.3018,0.8675,0.8658
156.0,2.5088,2.3017,0.8671,0.8656
157.0,2.5088,2.3017,0.8669,0.8654
158.0,2.5088,2.3017,0.8666,0.8652
159.0,2.5088,2.3017,0.8669,0.8654
160.0,2.5088,2.3017,0.867,0.8655
161.0,2.5088,2.3017,0.867,0.8655
162.0,2.5088,2.3017,0.8667,0.8653
163.0,2.5087,2.3016,0.8663,0.865
164.0,2.5087,2.3016,0.8664,0.865
165.0,2.5087,2.3016,0.8661,0.8649
166.0,2.5087,2.3016,0.8661,0.865
167.0,2.5087,2.3016,0.8661,0.8648
168.0,2.5087,2.3016,0.8661,0.8649
169.0,2.5087,2.3016,0.8661,0.865
170.0,2.5087,2.3016,0.8661,0.865
171.0,2.5087,2.3016,0.866,0.8648
172.0,2.5087,2.3016,0.866,0.8649
173.0,2.5087,2.3016,0.8652,0.8642
174.0,2.5087,2.3015,0.8648,0.8632
175.0,2.5087,2.3015,0.8648,0.8632
176.0,2.5086,2.3015,0.8643,0.8629
177.0,2.5086,2.3015,0.864,0.8626
178.0,2.5086,2.3015,0.8638,0.8625
179.0,2.5086,2.3015,0.8638,0.8625
180.0,2.5086,2.3015,0.8628,0.8623
181.0,2.5086,2.3015,0.8628,0.8621
182.0,2.5086,2.3015,0.8627,0.862
183.0,2.5086,2.3014,0.8626,0.8618
184.0,2.5086,2.3014,0.8626,0.8619
185.0,2.5086,2.3015,0.8627,0.8621
186.0,2.5086,2.3014,0.8624,0.8618
187.0,2.5086,2.3014,0.8626,0.862
188.0,2.5085,2.3014,0.8627,0.8621
189.0,2.5085,2.3014,0.8627,0.862
190.0,2.5085,2.3014,0.8626,0.8619
191.0,2.5085,2.3014,0.8627,0.8622
192.0,2.5085,2.3014,0.8625,0.8619
193.0,2.5085,2.3014,0.8625,0.8617
194.0,2.5085,2.3014,0.8625,0.8618
195.0,2.5085,2.3014,0.8623,0.8615
196.0,2.5085,2.3014,0.8624,0.8617
197.0,2.5085,2.3014,0.8622,0.8614
198.0,2.5085,2.3013,0.8621,0.8612
199.0,2.5084,2.3013,0.8616,0.861
200.0,2.5084,2.3013,0.8611,0.8604
201.0,2.5084,2.3013,0.861,0.86
202.0,2.5084,2.3013,0.8611,0.8604
203.0,2.5084,2.3013,0.8606,0.8597
204.0,2.5083,2.3012,0.8604,0.8596
205.0,2.5083,2.3012,0.8603,0.8596
206.0,2.5083,2.3012,0.8602,0.8595
207.0,2.5083,2.3012,0.86,0.8594
208.0,2.5083,2.3012,0.8595,0.8591
209.0,2.5083,2.3012,0.8594,0.859
210.0,2.5083,2.3012,0.8595,0.859
211.0,2.5083,2.3012,0.8597,0.8592
212.0,2.5083,2.3012,0.8595,0.859
213.0,2.5083,2.3012,0.8595,0.859
214.0,2.5083,2.3012,0.8595,0.859
215.0,2.5082,2.3011,0.8594,0.859
216.0,2.5082,2.3011,0.8594,0.859
217.0,2.5082,2.3011,0.8593,0.8589
218.0,2.5082,2.3011,0.859,0.8585
219.0,2.5082,2.3011,0.8588,0.858
220.0,2.5082,2.3011,0.859,0.8585
221.0,2.5082,2.3011,0.859,0.8585
222.0,2.5082,2.3011,0.8589,0.8581
223.0,2.5082,2.3011,0.8588,0.8581
224.0,2.5082,2.3011,0.8587,0.858
225.0,2.5082,2.3011,0.8583,0.8574
226.0,2.5081,2.301,0.8582,0.8573
227.0,2.5081,2.301,0.8583,0.8574
228.0,2.5081,2.301,0.858,0.8569
229.0,2.5081,2.301,0.8578,0.8567
230.0,2.5081,2.301,0.8575,0.8562
231.0,2.5081,2.301,0.8574,0.8562
232.0,2.5081,2.301,0.8574,0.8562
233.0,2.5081,2.301,0.8572,0.856
234.0,2.5081,2.301,0.8572,0.856
235.0,2.508,2.3009,0.8567,0.8555
236.0,2.508,2.3009,0.8566,0.8554
237.0,2.508,2.3009,0.8565,0.8554
238.0,2.508,2.3009,0.8564,0.8553
239.0,2.508,2.3009,0.8566,0.8553
240.0,2.508,2.3009,0.8563,0.8553
241.0,2.508,2.3009,0.8565,0.8553
242.0,2.508,2.3009,0.8562,0.8553
243.0,2.508,2.3009,0.856,0.8551
244.0,2.5079,2.3008,0.8559,0.8547
