iteration,C_train,C_test,train_error,test_error
1.0,2.5135,2.3047,0.9312,0.9258
2.0,2.5135,2.3047,0.9311,0.9256
3.0,2.5135,2.3046,0.9315,0.9261
4.0,2.5134,2.3046,0.9316,0.9259
5.0,2.5134,2.3046,0.9313,0.9256
6.0,2.5134,2.3046,0.9309,0.926
7.0,2.5134,2.3045,0.931,0.9259
8.0,2.5133,2.3045,0.9307,0.9259
9.0,2.5133,2.3045,0.9304,0.9257
10.0,2.5133,2.3044,0.9305,0.926
11.0,2.5132,2.3044,0.9307,0.926
12.0,2.5132,2.3044,0.9308,0.9262
13.0,2.5132,2.3043,0.9307,0.9258
14.0,2.5131,2.3043,0.9305,0.9257
15.0,2.5131,2.3043,0.9302,0.9254
16.0,2.5131,2.3043,0.9307,0.9254
17.0,2.513,2.3042,0.9306,0.9255
18.0,2.513,2.3042,0.9308,0.9256
19.0,2.513,2.3042,0.9304,0.9252
20.0,2.5129,2.3041,0.9305,0.9254
21.0,2.5129,2.3041,0.9304,0.9254
22.0,2.5129,2.3041,0.9305,0.9254
23.0,2.5128,2.304,0.9306,0.9256
24.0,2.5128,2.304,0.9307,0.9259
25.0,2.5128,2.304,0.9307,0.926
26.0,2.5127,2.3039,0.9305,0.9259
27.0,2.5127,2.3039,0.9304,0.9255
28.0,2.5127,2.3039,0.9303,0.9251
29.0,2.5127,2.3038,0.9302,0.9255
30.0,2.5126,2.3038,0.9301,0.9254
31.0,2.5126,2.3038,0.93,0.9253
32.0,2.5126,2.3038,0.93,0.9254
33.0,2.5125,2.3037,0.93,0.9254
34.0,2.5125,2.3037,0.9299,0.9253
35.0,2.5125,2.3037,0.9298,0.9252
36.0,2.5125,2.3036,0.9298,0.9254
37.0,2.5124,2.3036,0.9297,0.9251
38.0,2.5124,2.3036,0.9297,0.9252
39.0,2.5124,2.3036,0.9296,0.9251
40.0,2.5123,2.3035,0.9296,0.9251
41.0,2.5123,2.3035,0.9298,0.9252
42.0,2.5123,2.3035,0.9296,0.9253
43.0,2.5122,2.3034,0.9294,0.925
44.0,2.5122,2.3034,0.9295,0.9251
45.0,2.5122,2.3034,0.9295,0.9249
46.0,2.5122,2.3034,0.9293,0.9247
47.0,2.5121,2.3033,0.9292,0.9246
48.0,2.5121,2.3033,0.929,0.9246
49.0,2.5121,2.3033,0.929,0.9246
50.0,2.512,2.3032,0.9288,0.9244
51.0,2.512,2.3032,0.9289,0.9244
52.0,2.512,2.3032,0.929,0.9242
53.0,2.512,2.3032,0.9292,0.9245
54.0,2.5119,2.3031,0.9297,0.9246
55.0,2.5119,2.3031,0.9294,0.9245
56.0,2.5119,2.3031,0.9293,0.9243
57.0,2.5118,2.303,0.9294,0.9242
58.0,2.5118,2.303,0.9292,0.9242
59.0,2.5118,2.303,0.9294,0.9243
60.0,2.5118,2.303,0.9293,0.9243
61.0,2.5117,2.3029,0.9292,0.9245
62.0,2.5117,2.3029,0.9293,0.9247
63.0,2.5117,2.3029,0.9297,0.9247
64.0,2.5117,2.3028,0.9296,0.9248
65.0,2.5116,2.3028,0.9298,0.9249
66.0,2.5116,2.3028,0.9296,0.9246
67.0,2.5116,2.3028,0.9294,0.9248
68.0,2.5115,2.3027,0.9296,0.9247
69.0,2.5115,2.3027,0.9296,0.9246
70.0,2.5115,2.3027,0.9293,0.9244
71.0,2.5114,2.3026,0.9292,0.9244
72.0,2.5114,2.3026,0.929,0.9243
73.0,2.5114,2.3026,0.9288,0.9243
74.0,2.5113,2.3026,0.9289,0.9243
75.0,2.5113,2.3025,0.9287,0.9238
76.0,2.5113,2.3025,0.9287,0.9237
77.0,2.5113,2.3025,0.9286,0.9236
78.0,2.5112,2.3025,0.9286,0.9235
79.0,2.5112,2.3024,0.9285,0.9236
80.0,2.5112,2.3024,0.9282,0.9232
81.0,2.5112,2.3024,0.9283,0.9234
82.0,2.5111,2.3023,0.9283,0.9236
83.0,2.5111,2.3023,0.9283,0.9237
84.0,2.5111,2.3023,0.9282,0.9235
85.0,2.5111,2.3023,0.9282,0.9233
86.0,2.511,2.3022,0.9283,0.9235
87.0,2.511,2.3022,0.9282,0.9233
88.0,2.511,2.3022,0.9281,0.9233
89.0,2.5109,2.3022,0.9279,0.9233
90.0,2.5109,2.3021,0.9279,0.9231
91.0,2.5109,2.3021,0.928,0.9234
92.0,2.5108,2.3021,0.9276,0.9228
93.0,2.5108,2.302,0.9276,0.923
94.0,2.5108,2.302,0.9278,0.923
95.0,2.5108,2.302,0.9275,0.9226
96.0,2.5107,2.3019,0.9274,0.9226
97.0,2.5107,2.3019,0.9274,0.9223
98.0,2.5107,2.3019,0.9275,0.9227
99.0,2.5106,2.3019,0.9276,0.923
100.0,2.5106,2.3018,0.9278,0.9238
101.0,2.5106,2.3018,0.9278,0.9237
102.0,2.5106,2.3018,0.9277,0.9234
103.0,2.5105,2.3018,0.9277,0.9237
104.0,2.5105,2.3017,0.9279,0.924
105.0,2.5105,2.3017,0.9276,0.9235
106.0,2.5104,2.3017,0.9276,0.9238
107.0,2.5104,2.3016,0.9276,0.9238
108.0,2.5104,2.3016,0.9275,0.9232
109.0,2.5104,2.3016,0.9274,0.9233
110.0,2.5103,2.3016,0.9273,0.9229
111.0,2.5103,2.3015,0.9274,0.9228
112.0,2.5103,2.3015,0.9273,0.923
113.0,2.5102,2.3015,0.9276,0.9239
114.0,2.5102,2.3014,0.9276,0.9236
115.0,2.5102,2.3014,0.9277,0.9243
116.0,2.5102,2.3014,0.9278,0.9245
117.0,2.5101,2.3013,0.9276,0.924
118.0,2.5101,2.3013,0.9277,0.9244
119.0,2.5101,2.3013,0.9275,0.9237
120.0,2.51,2.3013,0.9277,0.9243
121.0,2.51,2.3012,0.9276,0.9238
122.0,2.51,2.3012,0.9278,0.9245
123.0,2.5099,2.3012,0.9277,0.9241
124.0,2.5099,2.3011,0.9275,0.9235
125.0,2.5099,2.3011,0.9274,0.9235
126.0,2.5099,2.3011,0.9275,0.9233
127.0,2.5098,2.301,0.9275,0.9236
128.0,2.5098,2.301,0.9275,0.9238
129.0,2.5098,2.301,0.9274,0.9236
130.0,2.5097,2.301,0.9274,0.9236
131.0,2.5097,2.3009,0.9272,0.9234
132.0,2.5097,2.3009,0.9273,0.9235
133.0,2.5097,2.3009,0.9274,0.9236
134.0,2.5096,2.3009,0.9272,0.9235
135.0,2.5096,2.3008,0.9274,0.9236
136.0,2.5096,2.3008,0.9273,0.9233
137.0,2.5096,2.3008,0.9273,0.9233
138.0,2.5095,2.3007,0.9272,0.9233
139.0,2.5095,2.3007,0.9271,0.9232
140.0,2.5095,2.3007,0.9272,0.9231
141.0,2.5094,2.3007,0.9271,0.9228
142.0,2.5094,2.3006,0.9271,0.9234
143.0,2.5094,2.3006,0.9271,0.9234
144.0,2.5094,2.3006,0.9271,0.923
145.0,2.5093,2.3005,0.9269,0.9227
146.0,2.5093,2.3005,0.9269,0.9228
147.0,2.5093,2.3005,0.9268,0.9228
148.0,2.5092,2.3005,0.9266,0.9228
149.0,2.5092,2.3004,0.9266,0.9228
150.0,2.5092,2.3004,0.9266,0.9226
151.0,2.5092,2.3004,0.9266,0.9226
152.0,2.5091,2.3004,0.9264,0.9222
153.0,2.5091,2.3003,0.9263,0.922
154.0,2.5091,2.3003,0.9261,0.922
155.0,2.509,2.3003,0.9262,0.922
156.0,2.509,2.3002,0.926,0.9219
157.0,2.509,2.3002,0.926,0.9221
158.0,2.509,2.3002,0.9262,0.9222
159.0,2.5089,2.3002,0.9261,0.9222
160.0,2.5089,2.3001,0.9263,0.9222
161.0,2.5089,2.3001,0.926,0.9221
162.0,2.5088,2.3001,0.9259,0.922
163.0,2.5088,2.3,0.9257,0.9219
164.0,2.5088,2.3,0.9255,0.9217
165.0,2.5088,2.3,0.9251,0.9213
166.0,2.5087,2.2999,0.9255,0.9216
167.0,2.5087,2.2999,0.9252,0.9212
168.0,2.5087,2.2999,0.9251,0.9209
169.0,2.5086,2.2999,0.9248,0.9209
170.0,2.5086,2.2998,0.9249,0.9209
171.0,2.5086,2.2998,0.9245,0.9205
172.0,2.5085,2.2998,0.9244,0.9203
173.0,2.5085,2.2997,0.9244,0.9206
174.0,2.5085,2.2997,0.9244,0.9202
175.0,2.5085,2.2997,0.9244,0.9202
176.0,2.5084,2.2997,0.9242,0.9199
177.0,2.5084,2.2996,0.9243,0.9202
178.0,2.5084,2.2996,0.9243,0.9199
179.0,2.5083,2.2996,0.9243,0.9199
180.0,2.5083,2.2995,0.9242,0.9199
181.0,2.5083,2.2995,0.924,0.9199
182.0,2.5083,2.2995,0.9236,0.9194
183.0,2.5082,2.2995,0.9233,0.9198
184.0,2.5082,2.2994,0.9234,0.9199
185.0,2.5082,2.2994,0.9232,0.9197
186.0,2.5082,2.2994,0.9234,0.9193
187.0,2.5081,2.2994,0.9236,0.9193
188.0,2.5081,2.2993,0.9236,0.9193
189.0,2.5081,2.2993,0.9238,0.9195
190.0,2.5081,2.2993,0.9238,0.9195
191.0,2.508,2.2993,0.9235,0.9193
192.0,2.508,2.2992,0.9238,0.9195
193.0,2.508,2.2992,0.9239,0.9196
194.0,2.508,2.2992,0.9239,0.9197
195.0,2.5079,2.2992,0.9239,0.9194
196.0,2.5079,2.2991,0.9238,0.9193
197.0,2.5079,2.2991,0.9238,0.9194
198.0,2.5078,2.2991,0.9237,0.9189
199.0,2.5078,2.299,0.9237,0.9189
200.0,2.5078,2.299,0.9238,0.9192
201.0,2.5078,2.299,0.924,0.919
202.0,2.5078,2.299,0.924,0.9191
203.0,2.5077,2.299,0.9238,0.919
204.0,2.5077,2.2989,0.924,0.919
205.0,2.5077,2.2989,0.9239,0.9191
206.0,2.5076,2.2989,0.9237,0.9189
207.0,2.5076,2.2989,0.9236,0.9188
208.0,2.5076,2.2988,0.9233,0.9188
209.0,2.5076,2.2988,0.9233,0.9188
210.0,2.5076,2.2988,0.9232,0.9187
211.0,2.5075,2.2988,0.9232,0.9186
212.0,2.5075,2.2987,0.923,0.9188
213.0,2.5075,2.2987,0.9228,0.919
214.0,2.5074,2.2987,0.9227,0.9188
215.0,2.5074,2.2986,0.9227,0.9186
216.0,2.5074,2.2986,0.9226,0.9182
217.0,2.5074,2.2986,0.9226,0.9179
218.0,2.5073,2.2986,0.9225,0.918
219.0,2.5073,2.2985,0.9224,0.9176
220.0,2.5073,2.2985,0.9222,0.9177
221.0,2.5073,2.2985,0.9222,0.9176
222.0,2.5072,2.2985,0.9221,0.9176
223.0,2.5072,2.2984,0.9222,0.9175
224.0,2.5072,2.2984,0.9224,0.9177
225.0,2.5072,2.2984,0.922,0.9175
226.0,2.5071,2.2984,0.9221,0.9174
