iteration,C_train,C_test,train_error,test_error
1.0,2.5185,2.3115,0.8483,0.8489
2.0,2.518,2.311,0.8475,0.8468
3.0,2.5174,2.3103,0.8473,0.8474
4.0,2.5168,2.3098,0.8446,0.8444
5.0,2.5163,2.3093,0.843,0.8425
6.0,2.5158,2.3088,0.8414,0.84
7.0,2.5153,2.3083,0.8392,0.8375
8.0,2.5148,2.3077,0.8373,0.837
9.0,2.5141,2.3071,0.8357,0.8352
10.0,2.5136,2.3066,0.8341,0.8339
11.0,2.5132,2.3061,0.8342,0.8335
12.0,2.5126,2.3056,0.8331,0.8331
13.0,2.5121,2.3051,0.8321,0.8331
14.0,2.5117,2.3047,0.8321,0.8325
15.0,2.5112,2.3041,0.8322,0.8323
16.0,2.5107,2.3037,0.8315,0.8313
17.0,2.5102,2.3032,0.8308,0.8306
18.0,2.5097,2.3027,0.8309,0.831
19.0,2.5092,2.3022,0.8308,0.8313
20.0,2.5086,2.3016,0.8288,0.8297
21.0,2.5081,2.3011,0.8285,0.8291
22.0,2.5077,2.3007,0.8279,0.8288
23.0,2.5072,2.3002,0.828,0.8291
24.0,2.5067,2.2997,0.8275,0.8283
25.0,2.5062,2.2993,0.8261,0.8266
26.0,2.5058,2.2988,0.8247,0.8258
27.0,2.5053,2.2983,0.8254,0.8249
28.0,2.5048,2.2978,0.825,0.8237
29.0,2.5043,2.2973,0.8233,0.822
30.0,2.5039,2.2969,0.8232,0.8231
31.0,2.5035,2.2965,0.8236,0.8235
32.0,2.503,2.296,0.8227,0.8233
33.0,2.5025,2.2955,0.8212,0.8222
34.0,2.502,2.295,0.8205,0.821
35.0,2.5015,2.2946,0.8198,0.8187
36.0,2.5011,2.2941,0.8194,0.8199
37.0,2.5006,2.2936,0.8195,0.8197
38.0,2.5001,2.2932,0.8193,0.8199
39.0,2.4996,2.2927,0.8186,0.8196
40.0,2.4991,2.2921,0.818,0.8196
41.0,2.4986,2.2916,0.8169,0.8183
42.0,2.4981,2.2912,0.8163,0.8175
43.0,2.4977,2.2907,0.816,0.8176
44.0,2.4972,2.2902,0.8164,0.8186
45.0,2.4967,2.2897,0.8158,0.817
46.0,2.4962,2.2892,0.8153,0.8171
47.0,2.4957,2.2887,0.8151,0.8176
48.0,2.4952,2.2882,0.8143,0.8166
49.0,2.4946,2.2877,0.8142,0.8159
50.0,2.4942,2.2872,0.8143,0.815
51.0,2.4936,2.2867,0.8147,0.8165
52.0,2.4932,2.2863,0.8148,0.8165
53.0,2.4927,2.2858,0.8151,0.8166
54.0,2.4923,2.2853,0.8146,0.8163
55.0,2.4918,2.2849,0.8139,0.816
