iteration,C_train,C_test,train_error,test_error
1.0,2.5262,2.3182,0.9004,0.9005
2.0,2.5261,2.3182,0.9004,0.9006
3.0,2.526,2.3181,0.9005,0.9006
4.0,2.526,2.3181,0.9005,0.9006
5.0,2.5259,2.318,0.9005,0.9008
6.0,2.5259,2.3179,0.9005,0.9008
7.0,2.5258,2.3179,0.9005,0.9008
8.0,2.5258,2.3179,0.9005,0.9008
9.0,2.5257,2.3178,0.9006,0.9009
10.0,2.5257,2.3178,0.9006,0.9009
11.0,2.5257,2.3177,0.9006,0.9009
12.0,2.5256,2.3177,0.9006,0.9009
13.0,2.5255,2.3176,0.9007,0.9009
14.0,2.5255,2.3176,0.9007,0.9009
15.0,2.5254,2.3175,0.9007,0.9009
16.0,2.5254,2.3175,0.9008,0.9009
17.0,2.5254,2.3174,0.9008,0.9009
18.0,2.5253,2.3174,0.9008,0.9009
19.0,2.5253,2.3174,0.9008,0.9009
20.0,2.5252,2.3173,0.9008,0.9009
21.0,2.5252,2.3173,0.9008,0.9009
22.0,2.5252,2.3173,0.9008,0.9009
23.0,2.5251,2.3172,0.9008,0.9009
24.0,2.525,2.3172,0.9009,0.9009
25.0,2.525,2.3171,0.9009,0.9009
26.0,2.5249,2.3171,0.901,0.9009
27.0,2.5249,2.317,0.901,0.9009
28.0,2.5248,2.3169,0.9012,0.901
29.0,2.5247,2.3168,0.9013,0.9012
30.0,2.5247,2.3168,0.9013,0.9013
31.0,2.5246,2.3168,0.9013,0.9013
32.0,2.5245,2.3167,0.9014,0.9014
33.0,2.5245,2.3167,0.9014,0.9014
34.0,2.5245,2.3166,0.9014,0.9015
35.0,2.5244,2.3165,0.9015,0.9017
36.0,2.5243,2.3164,0.9017,0.9017
37.0,2.5242,2.3164,0.9017,0.9019
38.0,2.5242,2.3163,0.9018,0.9019
39.0,2.5241,2.3162,0.9021,0.902
40.0,2.524,2.3162,0.9021,0.9022
41.0,2.524,2.3161,0.9022,0.9022
42.0,2.524,2.3161,0.9021,0.9022
43.0,2.524,2.3161,0.9021,0.9021
44.0,2.5239,2.3161,0.9022,0.9022
45.0,2.5239,2.316,0.9022,0.9022
46.0,2.5238,2.316,0.9022,0.9022
47.0,2.5238,2.3159,0.9022,0.9022
48.0,2.5237,2.3159,0.9023,0.9022
49.0,2.5237,2.3159,0.9024,0.9023
