iteration,C_train,C_test,train_error,test_error
1.0,2.5185,2.3106,0.8789,0.8817
2.0,2.5181,2.3102,0.8771,0.8813
3.0,2.5178,2.3099,0.8764,0.8807
4.0,2.5175,2.3096,0.8757,0.8804
5.0,2.5171,2.3092,0.8742,0.8793
6.0,2.5167,2.3088,0.8727,0.877
7.0,2.5163,2.3085,0.8718,0.8757
8.0,2.5159,2.3081,0.8703,0.8742
9.0,2.5155,2.3077,0.8688,0.8733
10.0,2.5151,2.3073,0.8677,0.8726
11.0,2.5148,2.307,0.8666,0.8719
12.0,2.5146,2.3068,0.8661,0.8713
13.0,2.5143,2.3065,0.8649,0.8697
14.0,2.5139,2.3061,0.8632,0.8679
15.0,2.5135,2.3057,0.8619,0.8665
16.0,2.5131,2.3054,0.86,0.8639
17.0,2.5128,2.305,0.8587,0.8631
18.0,2.5125,2.3047,0.8573,0.8608
19.0,2.5122,2.3044,0.8564,0.8591
20.0,2.5118,2.3041,0.8547,0.8578
21.0,2.5115,2.3037,0.8535,0.8568
22.0,2.5111,2.3034,0.8525,0.8564
23.0,2.5109,2.3031,0.8522,0.855
24.0,2.5105,2.3027,0.8511,0.8543
25.0,2.5101,2.3024,0.8494,0.8527
26.0,2.5098,2.302,0.8479,0.8514
27.0,2.5094,2.3017,0.8459,0.8492
28.0,2.5091,2.3014,0.8434,0.8471
29.0,2.5087,2.301,0.8426,0.8459
30.0,2.5084,2.3007,0.8406,0.8441
31.0,2.5081,2.3004,0.8395,0.8429
32.0,2.5078,2.3,0.8387,0.8412
33.0,2.5075,2.2998,0.8383,0.8406
34.0,2.5072,2.2995,0.8368,0.8392
35.0,2.507,2.2992,0.8369,0.8392
36.0,2.5067,2.2989,0.8358,0.8384
37.0,2.5063,2.2985,0.8342,0.8364
38.0,2.5059,2.2982,0.8335,0.8359
39.0,2.5056,2.2979,0.8322,0.8344
40.0,2.5053,2.2976,0.832,0.8345
41.0,2.5049,2.2973,0.8302,0.832
42.0,2.5046,2.2969,0.829,0.8306
43.0,2.5042,2.2966,0.8267,0.8291
44.0,2.5039,2.2962,0.8254,0.8277
45.0,2.5036,2.2959,0.8236,0.8249
46.0,2.5033,2.2957,0.8235,0.8247
47.0,2.5029,2.2953,0.823,0.8238
48.0,2.5026,2.295,0.8206,0.8209
49.0,2.5022,2.2946,0.8172,0.8183
50.0,2.5019,2.2943,0.8156,0.8171
