iteration,C_train,C_test,train_error,test_error
1.0,2.4815,2.2736,0.8973,0.8977
2.0,2.4815,2.2736,0.8973,0.8977
3.0,2.4815,2.2736,0.8973,0.8977
4.0,2.4815,2.2736,0.8973,0.8977
5.0,2.4815,2.2736,0.8973,0.8977
6.0,2.4815,2.2736,0.8973,0.8977
7.0,2.4815,2.2736,0.8972,0.8977
8.0,2.4815,2.2736,0.8972,0.8977
9.0,2.4815,2.2735,0.8972,0.8977
10.0,2.4815,2.2735,0.8972,0.8977
11.0,2.4814,2.2735,0.8972,0.8977
12.0,2.4814,2.2735,0.8972,0.8977
13.0,2.4814,2.2735,0.8972,0.8977
14.0,2.4814,2.2735,0.8972,0.8977
15.0,2.4814,2.2735,0.8972,0.8977
16.0,2.4814,2.2735,0.8972,0.8977
17.0,2.4814,2.2735,0.8972,0.8977
18.0,2.4814,2.2735,0.8972,0.8977
19.0,2.4814,2.2735,0.8972,0.8977
20.0,2.4814,2.2735,0.8972,0.8977
21.0,2.4814,2.2735,0.8972,0.8977
22.0,2.4814,2.2735,0.8972,0.8977
23.0,2.4814,2.2734,0.8972,0.8977
24.0,2.4814,2.2734,0.8972,0.8977
25.0,2.4814,2.2734,0.8972,0.8977
26.0,2.4814,2.2734,0.8972,0.8977
27.0,2.4814,2.2734,0.8972,0.8977
28.0,2.4813,2.2734,0.8972,0.8977
29.0,2.4813,2.2734,0.8972,0.8977
30.0,2.4813,2.2734,0.8972,0.8977
31.0,2.4813,2.2734,0.8972,0.8977
32.0,2.4813,2.2734,0.8972,0.8977
33.0,2.4813,2.2734,0.8972,0.8977
34.0,2.4813,2.2734,0.8972,0.8977
35.0,2.4813,2.2734,0.8972,0.8977
36.0,2.4813,2.2734,0.8972,0.8977
37.0,2.4813,2.2734,0.8972,0.8977
38.0,2.4813,2.2734,0.8972,0.8977
39.0,2.4813,2.2734,0.8972,0.8977
40.0,2.4813,2.2734,0.8972,0.8977
41.0,2.4813,2.2733,0.8972,0.8977
42.0,2.4813,2.2733,0.8972,0.8977
43.0,2.4813,2.2733,0.8972,0.8977
44.0,2.4812,2.2733,0.8972,0.8977
45.0,2.4812,2.2733,0.8972,0.8977
46.0,2.4812,2.2733,0.8972,0.8977
47.0,2.4812,2.2733,0.8972,0.8977
48.0,2.4812,2.2733,0.8972,0.8977
49.0,2.4812,2.2733,0.8972,0.8977
50.0,2.4812,2.2733,0.8972,0.8977
51.0,2.4812,2.2733,0.8972,0.8977
52.0,2.4812,2.2733,0.8972,0.8977
53.0,2.4812,2.2733,0.8972,0.8977
54.0,2.4812,2.2733,0.8972,0.8977
55.0,2.4812,2.2733,0.8972,0.8977
56.0,2.4812,2.2733,0.8972,0.8977
57.0,2.4812,2.2732,0.8972,0.8976
58.0,2.4812,2.2732,0.8972,0.8977
