iteration,C_train,C_test,train_error,test_error
1.0,2.508,2.3003,0.9513,0.9515
2.0,2.5079,2.3002,0.9515,0.9517
3.0,2.5078,2.3001,0.9524,0.953
4.0,2.5077,2.3,0.9515,0.9516
5.0,2.5076,2.3,0.9506,0.951
6.0,2.5075,2.2999,0.9505,0.9508
7.0,2.5075,2.2998,0.9502,0.9504
8.0,2.5074,2.2997,0.9497,0.9493
9.0,2.5073,2.2996,0.9483,0.9471
10.0,2.5072,2.2995,0.9484,0.9477
11.0,2.5071,2.2995,0.9485,0.948
12.0,2.507,2.2994,0.9481,0.9475
13.0,2.5069,2.2993,0.9475,0.9472
14.0,2.5069,2.2992,0.9469,0.947
15.0,2.5068,2.2992,0.9462,0.9458
16.0,2.5067,2.2991,0.9466,0.946
17.0,2.5067,2.2991,0.9465,0.9459
18.0,2.5066,2.299,0.9462,0.9456
19.0,2.5066,2.2989,0.9454,0.9455
20.0,2.5065,2.2989,0.9442,0.9437
21.0,2.5065,2.2989,0.9431,0.9413
22.0,2.5064,2.2988,0.9427,0.9412
23.0,2.5063,2.2987,0.943,0.9415
24.0,2.5063,2.2987,0.9433,0.9419
25.0,2.5062,2.2986,0.9424,0.9414
26.0,2.5062,2.2986,0.9426,0.9417
27.0,2.5061,2.2985,0.9418,0.9408
28.0,2.5061,2.2985,0.943,0.9418
29.0,2.506,2.2984,0.9446,0.944
30.0,2.506,2.2984,0.9446,0.9444
31.0,2.5059,2.2983,0.9444,0.9439
32.0,2.5059,2.2983,0.9443,0.944
33.0,2.5058,2.2982,0.9444,0.9438
34.0,2.5057,2.2981,0.9434,0.9434
35.0,2.5057,2.2981,0.944,0.944
36.0,2.5056,2.298,0.9445,0.9434
37.0,2.5055,2.2979,0.9447,0.9443
38.0,2.5054,2.2978,0.9445,0.9443
39.0,2.5053,2.2977,0.9436,0.9432
40.0,2.5053,2.2977,0.9429,0.9426
41.0,2.5052,2.2976,0.9425,0.9426
42.0,2.5052,2.2976,0.9412,0.9411
43.0,2.5051,2.2975,0.9422,0.9418
44.0,2.505,2.2974,0.9417,0.9413
45.0,2.5049,2.2973,0.9408,0.9404
46.0,2.5049,2.2973,0.9418,0.942
47.0,2.5048,2.2972,0.9418,0.9422
48.0,2.5048,2.2972,0.9416,0.9416
49.0,2.5047,2.2971,0.9416,0.9418
50.0,2.5047,2.2971,0.9416,0.9419
51.0,2.5046,2.297,0.9398,0.9398
52.0,2.5045,2.2969,0.9385,0.9386
53.0,2.5044,2.2968,0.9391,0.94
54.0,2.5043,2.2967,0.9386,0.9393
55.0,2.5043,2.2967,0.9384,0.9389
56.0,2.5042,2.2966,0.9379,0.9386
57.0,2.5041,2.2965,0.9378,0.9383
58.0,2.5041,2.2965,0.938,0.9386
59.0,2.504,2.2965,0.9371,0.9382
60.0,2.504,2.2964,0.9373,0.938
61.0,2.5039,2.2963,0.9371,0.9376
62.0,2.5039,2.2963,0.9359,0.9365
63.0,2.5038,2.2962,0.9353,0.9357
64.0,2.5038,2.2962,0.9356,0.9367
65.0,2.5037,2.2961,0.9356,0.9364
66.0,2.5036,2.296,0.934,0.9346
67.0,2.5036,2.296,0.9344,0.9348
68.0,2.5035,2.2959,0.9342,0.9345
69.0,2.5035,2.2959,0.9342,0.9344
70.0,2.5034,2.2958,0.933,0.9325
71.0,2.5033,2.2958,0.933,0.9335
72.0,2.5033,2.2957,0.9332,0.9334
73.0,2.5032,2.2956,0.9341,0.9347
74.0,2.5031,2.2956,0.9332,0.9333
75.0,2.5031,2.2955,0.932,0.9318
76.0,2.503,2.2955,0.9322,0.9328
77.0,2.503,2.2954,0.9328,0.9336
78.0,2.5029,2.2954,0.9329,0.9337
79.0,2.5029,2.2953,0.9314,0.9315
80.0,2.5028,2.2952,0.9308,0.9308
81.0,2.5027,2.2952,0.9305,0.9309
82.0,2.5027,2.2951,0.9306,0.9309
83.0,2.5026,2.295,0.9292,0.9298
84.0,2.5025,2.295,0.929,0.9298
85.0,2.5025,2.2949,0.9298,0.9305
86.0,2.5024,2.2949,0.9306,0.9318
87.0,2.5024,2.2948,0.93,0.9311
88.0,2.5023,2.2947,0.9304,0.9317
89.0,2.5022,2.2947,0.9298,0.931
90.0,2.5022,2.2946,0.9296,0.9308
91.0,2.5021,2.2946,0.93,0.9317
92.0,2.502,2.2945,0.9292,0.9312
93.0,2.5019,2.2944,0.9297,0.9315
94.0,2.5019,2.2943,0.9288,0.9316
95.0,2.5018,2.2943,0.9283,0.9312
96.0,2.5017,2.2942,0.9275,0.9293
97.0,2.5017,2.2942,0.9277,0.9296
98.0,2.5016,2.2941,0.9282,0.9307
99.0,2.5016,2.294,0.9289,0.9314
100.0,2.5015,2.294,0.9285,0.9313
101.0,2.5015,2.2939,0.929,0.9324
102.0,2.5014,2.2939,0.9282,0.9314
103.0,2.5013,2.2938,0.9272,0.9302
104.0,2.5012,2.2937,0.9259,0.928
105.0,2.5012,2.2937,0.9253,0.9273
106.0,2.5011,2.2936,0.9252,0.9276
107.0,2.5011,2.2935,0.9249,0.9275
108.0,2.501,2.2935,0.9248,0.9274
109.0,2.501,2.2935,0.9249,0.9275
110.0,2.5009,2.2934,0.9247,0.9281
111.0,2.5009,2.2933,0.9247,0.928
112.0,2.5008,2.2933,0.9247,0.9283
113.0,2.5008,2.2932,0.9244,0.9276
114.0,2.5007,2.2932,0.924,0.9277
115.0,2.5006,2.2931,0.9239,0.9273
116.0,2.5006,2.293,0.9228,0.9269
117.0,2.5005,2.293,0.9228,0.927
118.0,2.5004,2.2929,0.9228,0.9264
119.0,2.5003,2.2928,0.923,0.9273
120.0,2.5003,2.2928,0.9227,0.9268
121.0,2.5002,2.2927,0.9235,0.928
122.0,2.5002,2.2927,0.9228,0.9267
123.0,2.5001,2.2926,0.9228,0.927
124.0,2.5,2.2925,0.9226,0.9268
125.0,2.4999,2.2924,0.9222,0.9269
126.0,2.4998,2.2923,0.9208,0.9254
127.0,2.4998,2.2923,0.9217,0.9254
128.0,2.4998,2.2923,0.9216,0.9263
129.0,2.4997,2.2922,0.9216,0.9264
130.0,2.4997,2.2922,0.9212,0.9254
131.0,2.4996,2.2921,0.9212,0.9256
132.0,2.4995,2.292,0.9207,0.9257
133.0,2.4995,2.292,0.9209,0.9248
134.0,2.4994,2.2919,0.9213,0.9245
135.0,2.4994,2.2919,0.9213,0.9244
136.0,2.4993,2.2918,0.9214,0.9245
137.0,2.4993,2.2918,0.9221,0.9247
138.0,2.4992,2.2917,0.921,0.9243
139.0,2.4992,2.2917,0.9219,0.9244
140.0,2.4991,2.2916,0.922,0.9248
141.0,2.499,2.2915,0.9212,0.924
142.0,2.4989,2.2914,0.9203,0.9239
143.0,2.4988,2.2914,0.9198,0.923
144.0,2.4988,2.2913,0.9184,0.9231
