iteration,C_train,C_test,train_error,test_error
1.0,2.5373,2.3272,0.9059,0.9046
2.0,2.5373,2.3272,0.9058,0.9046
3.0,2.5373,2.3272,0.9058,0.9046
4.0,2.5373,2.3272,0.9059,0.9046
5.0,2.5372,2.3271,0.9058,0.9046
6.0,2.5372,2.3271,0.9058,0.9046
7.0,2.5371,2.3271,0.9058,0.9046
8.0,2.5371,2.3271,0.9058,0.9046
9.0,2.5371,2.327,0.9058,0.9046
10.0,2.5371,2.327,0.9058,0.9046
11.0,2.537,2.327,0.9058,0.9046
12.0,2.537,2.3269,0.9058,0.9046
13.0,2.537,2.3269,0.9058,0.9046
14.0,2.537,2.3269,0.9058,0.9046
15.0,2.5369,2.3269,0.9058,0.9046
16.0,2.5369,2.3268,0.9058,0.9046
17.0,2.5369,2.3268,0.9058,0.9046
18.0,2.5369,2.3268,0.9058,0.9046
19.0,2.5369,2.3268,0.9058,0.9046
20.0,2.5368,2.3268,0.9058,0.9046
21.0,2.5368,2.3267,0.9058,0.9046
22.0,2.5368,2.3267,0.9058,0.9046
23.0,2.5367,2.3267,0.9058,0.9046
24.0,2.5367,2.3266,0.9058,0.9046
25.0,2.5367,2.3266,0.9058,0.9046
26.0,2.5366,2.3266,0.9058,0.9046
27.0,2.5366,2.3265,0.9058,0.9046
28.0,2.5366,2.3265,0.9058,0.9046
29.0,2.5366,2.3265,0.9057,0.9046
30.0,2.5366,2.3265,0.9057,0.9046
31.0,2.5365,2.3265,0.9057,0.9046
32.0,2.5365,2.3265,0.9057,0.9046
33.0,2.5365,2.3265,0.9057,0.9046
34.0,2.5365,2.3264,0.9057,0.9046
35.0,2.5365,2.3264,0.9057,0.9046
36.0,2.5364,2.3264,0.9057,0.9046
37.0,2.5364,2.3264,0.9057,0.9046
38.0,2.5364,2.3263,0.9057,0.9045
39.0,2.5364,2.3263,0.9057,0.9045
40.0,2.5364,2.3263,0.9057,0.9045
41.0,2.5364,2.3263,0.9057,0.9045
42.0,2.5363,2.3263,0.9057,0.9045
43.0,2.5363,2.3262,0.9057,0.9045
44.0,2.5363,2.3262,0.9057,0.9045
45.0,2.5362,2.3262,0.9057,0.9045
46.0,2.5362,2.3262,0.9057,0.9045
47.0,2.5362,2.3262,0.9057,0.9045
48.0,2.5362,2.3261,0.9057,0.9045
49.0,2.5361,2.3261,0.9057,0.9045
50.0,2.5361,2.3261,0.9057,0.9045
51.0,2.5361,2.326,0.9057,0.9045
52.0,2.5361,2.326,0.9057,0.9045
53.0,2.5361,2.326,0.9057,0.9045
54.0,2.5361,2.326,0.9057,0.9045
55.0,2.536,2.326,0.9057,0.9045
56.0,2.536,2.326,0.9057,0.9045
57.0,2.536,2.3259,0.9057,0.9044
58.0,2.536,2.3259,0.9057,0.9044
59.0,2.5359,2.3259,0.9057,0.9044
60.0,2.5359,2.3259,0.9057,0.9045
61.0,2.5359,2.3259,0.9057,0.9045
62.0,2.5359,2.3259,0.9057,0.9045
63.0,2.5359,2.3258,0.9057,0.9045
64.0,2.5359,2.3258,0.9057,0.9045
65.0,2.5358,2.3258,0.9057,0.9045
66.0,2.5358,2.3258,0.9057,0.9045
67.0,2.5358,2.3258,0.9057,0.9045
68.0,2.5358,2.3258,0.9057,0.9045
69.0,2.5358,2.3257,0.9056,0.9045
70.0,2.5357,2.3257,0.9056,0.9045
71.0,2.5357,2.3257,0.9057,0.9045
72.0,2.5357,2.3257,0.9057,0.9045
73.0,2.5356,2.3256,0.9056,0.9045
74.0,2.5356,2.3256,0.9056,0.9045
75.0,2.5356,2.3256,0.9056,0.9045
76.0,2.5356,2.3256,0.9056,0.9045
77.0,2.5356,2.3255,0.9057,0.9044
78.0,2.5355,2.3255,0.9056,0.9044
79.0,2.5355,2.3255,0.9056,0.9044
80.0,2.5355,2.3255,0.9056,0.9044
81.0,2.5355,2.3255,0.9056,0.9044
82.0,2.5355,2.3255,0.9056,0.9044
83.0,2.5355,2.3254,0.9056,0.9044
84.0,2.5355,2.3254,0.9056,0.9044
85.0,2.5354,2.3254,0.9056,0.9044
86.0,2.5354,2.3254,0.9056,0.9044
87.0,2.5354,2.3254,0.9056,0.9044
88.0,2.5354,2.3254,0.9056,0.9044
89.0,2.5354,2.3254,0.9056,0.9044
90.0,2.5354,2.3253,0.9056,0.9044
91.0,2.5353,2.3253,0.9056,0.9044
92.0,2.5353,2.3253,0.9056,0.9044
93.0,2.5353,2.3253,0.9055,0.9044
94.0,2.5353,2.3252,0.9055,0.9044
95.0,2.5353,2.3252,0.9055,0.9044
96.0,2.5352,2.3252,0.9055,0.9044
97.0,2.5352,2.3252,0.9055,0.9044
98.0,2.5352,2.3252,0.9055,0.9044
99.0,2.5352,2.3252,0.9055,0.9044
100.0,2.5351,2.3251,0.9055,0.9044
101.0,2.5351,2.3251,0.9055,0.9044
102.0,2.5351,2.3251,0.9055,0.9044
103.0,2.5351,2.3251,0.9055,0.9044
104.0,2.535,2.325,0.9055,0.9044
105.0,2.535,2.325,0.9055,0.9044
106.0,2.535,2.325,0.9056,0.9044
107.0,2.535,2.325,0.9056,0.9044
108.0,2.535,2.325,0.9055,0.9044
109.0,2.535,2.325,0.9055,0.9044
110.0,2.535,2.325,0.9055,0.9044
111.0,2.5349,2.3249,0.9055,0.9044
112.0,2.5349,2.3249,0.9055,0.9044
113.0,2.5349,2.3249,0.9055,0.9044
114.0,2.5348,2.3248,0.9055,0.9044
115.0,2.5348,2.3248,0.9055,0.9044
116.0,2.5348,2.3248,0.9055,0.9044
117.0,2.5347,2.3247,0.9055,0.9044
118.0,2.5347,2.3247,0.9055,0.9044
119.0,2.5347,2.3247,0.9055,0.9044
120.0,2.5347,2.3247,0.9055,0.9044
121.0,2.5347,2.3247,0.9055,0.9044
122.0,2.5346,2.3246,0.9055,0.9043
123.0,2.5346,2.3246,0.9055,0.9042
124.0,2.5345,2.3246,0.9054,0.9042
125.0,2.5345,2.3245,0.9054,0.9041
126.0,2.5345,2.3245,0.9054,0.9041
127.0,2.5344,2.3245,0.9054,0.9041
128.0,2.5344,2.3244,0.9054,0.9041
129.0,2.5344,2.3244,0.9054,0.9041
130.0,2.5344,2.3244,0.9054,0.9041
131.0,2.5343,2.3244,0.9054,0.9039
132.0,2.5343,2.3243,0.9054,0.9039
133.0,2.5343,2.3243,0.9054,0.9039
134.0,2.5342,2.3243,0.9054,0.9039
135.0,2.5342,2.3242,0.9054,0.9039
136.0,2.5342,2.3242,0.9054,0.9039
137.0,2.5342,2.3242,0.9053,0.9039
138.0,2.5342,2.3242,0.9054,0.9039
139.0,2.5341,2.3242,0.9054,0.9039
140.0,2.5341,2.3241,0.9054,0.9039
141.0,2.5341,2.3241,0.9054,0.9039
142.0,2.534,2.3241,0.9054,0.9039
143.0,2.534,2.324,0.9054,0.9039
144.0,2.534,2.324,0.9054,0.9039
145.0,2.5339,2.324,0.9054,0.9039
146.0,2.5339,2.324,0.9054,0.9039
147.0,2.5339,2.3239,0.9054,0.9039
148.0,2.5339,2.3239,0.9054,0.9038
149.0,2.5339,2.3239,0.9054,0.9039
150.0,2.5338,2.3239,0.9053,0.9036
151.0,2.5338,2.3239,0.9053,0.9036
152.0,2.5338,2.3239,0.9053,0.9038
153.0,2.5338,2.3238,0.9053,0.9036
154.0,2.5337,2.3238,0.9052,0.9036
155.0,2.5337,2.3238,0.9052,0.9036
156.0,2.5337,2.3237,0.9052,0.9036
157.0,2.5336,2.3237,0.9052,0.9036
158.0,2.5336,2.3237,0.9052,0.9035
159.0,2.5336,2.3237,0.9052,0.9035
160.0,2.5336,2.3237,0.9052,0.9035
161.0,2.5336,2.3237,0.9052,0.9034
162.0,2.5335,2.3236,0.9051,0.9033
163.0,2.5335,2.3236,0.9051,0.9033
164.0,2.5335,2.3236,0.9051,0.9033
165.0,2.5335,2.3236,0.9051,0.9033
166.0,2.5335,2.3236,0.9051,0.9033
167.0,2.5335,2.3235,0.905,0.9033
168.0,2.5334,2.3235,0.905,0.9033
169.0,2.5334,2.3235,0.905,0.9033
170.0,2.5334,2.3234,0.905,0.9033
171.0,2.5333,2.3234,0.905,0.9033
172.0,2.5333,2.3234,0.905,0.9033
173.0,2.5333,2.3234,0.905,0.9033
174.0,2.5333,2.3234,0.9051,0.9033
175.0,2.5333,2.3234,0.9051,0.9033
176.0,2.5333,2.3233,0.9051,0.9033
177.0,2.5332,2.3233,0.905,0.9033
178.0,2.5332,2.3233,0.9051,0.9033
179.0,2.5332,2.3233,0.9051,0.9033
180.0,2.5332,2.3232,0.905,0.9033
181.0,2.5331,2.3232,0.905,0.9034
182.0,2.5331,2.3232,0.905,0.9035
183.0,2.533,2.3231,0.905,0.9034
184.0,2.533,2.3231,0.905,0.9035
185.0,2.533,2.3231,0.905,0.9035
186.0,2.533,2.3231,0.905,0.9035
187.0,2.533,2.3231,0.9049,0.9035
188.0,2.5329,2.323,0.9049,0.9035
189.0,2.5329,2.323,0.9049,0.9035
190.0,2.5329,2.323,0.9049,0.9035
191.0,2.5329,2.323,0.9049,0.9035
192.0,2.5328,2.3229,0.9049,0.9035
193.0,2.5328,2.3229,0.9049,0.9035
194.0,2.5328,2.3229,0.9049,0.9035
195.0,2.5328,2.3229,0.9049,0.9035
