iteration,C_train,C_test,train_error,test_error
1.0,2.508,2.3003,0.9513,0.9515
2.0,2.508,2.3003,0.9513,0.9515
3.0,2.508,2.3003,0.9513,0.9515
4.0,2.5079,2.3003,0.9512,0.9515
5.0,2.5079,2.3003,0.9512,0.9516
6.0,2.5079,2.3003,0.9513,0.9516
7.0,2.5079,2.3003,0.9514,0.9517
8.0,2.5079,2.3003,0.9514,0.9517
9.0,2.5079,2.3002,0.9513,0.9517
10.0,2.5079,2.3002,0.9514,0.9516
11.0,2.5079,2.3002,0.9514,0.9517
12.0,2.5079,2.3002,0.9514,0.9518
13.0,2.5079,2.3002,0.9513,0.9517
14.0,2.5079,2.3002,0.9512,0.9515
15.0,2.5079,2.3002,0.9511,0.9514
16.0,2.5079,2.3002,0.9511,0.9518
17.0,2.5079,2.3002,0.9512,0.9513
18.0,2.5078,2.3002,0.951,0.9512
19.0,2.5078,2.3002,0.9511,0.9511
20.0,2.5078,2.3002,0.951,0.9511
21.0,2.5078,2.3002,0.951,0.951
22.0,2.5078,2.3002,0.9509,0.951
23.0,2.5078,2.3002,0.9509,0.9511
24.0,2.5078,2.3002,0.9509,0.951
25.0,2.5078,2.3001,0.9509,0.9511
26.0,2.5078,2.3001,0.9509,0.9514
27.0,2.5078,2.3001,0.9509,0.9514
28.0,2.5078,2.3001,0.9509,0.9514
29.0,2.5078,2.3001,0.9509,0.9511
30.0,2.5078,2.3001,0.9509,0.9511
31.0,2.5078,2.3001,0.9508,0.9512
32.0,2.5078,2.3001,0.9508,0.9513
33.0,2.5077,2.3001,0.9509,0.9516
34.0,2.5077,2.3001,0.9509,0.9516
35.0,2.5077,2.3001,0.9508,0.9513
36.0,2.5077,2.3001,0.9508,0.9513
37.0,2.5077,2.3001,0.9507,0.951
38.0,2.5077,2.3001,0.9506,0.9508
39.0,2.5077,2.3001,0.9506,0.9506
40.0,2.5077,2.3001,0.9506,0.9506
41.0,2.5077,2.3001,0.9504,0.9505
42.0,2.5077,2.3001,0.9505,0.9506
43.0,2.5077,2.3001,0.9504,0.9504
44.0,2.5077,2.3,0.9504,0.9504
45.0,2.5077,2.3,0.9505,0.9504
46.0,2.5077,2.3,0.9505,0.9506
47.0,2.5077,2.3,0.9505,0.9506
48.0,2.5077,2.3,0.9505,0.9506
49.0,2.5077,2.3,0.9506,0.9506
50.0,2.5077,2.3,0.9506,0.9506
51.0,2.5077,2.3,0.9505,0.9506
52.0,2.5077,2.3,0.9505,0.9507
53.0,2.5077,2.3,0.9505,0.9507
54.0,2.5076,2.3,0.9506,0.9508
55.0,2.5076,2.3,0.9506,0.9508
56.0,2.5076,2.3,0.9505,0.9506
57.0,2.5076,2.3,0.9506,0.9508
58.0,2.5076,2.3,0.9504,0.9505
59.0,2.5076,2.3,0.9504,0.9505
60.0,2.5076,2.3,0.9504,0.9505
61.0,2.5076,2.3,0.9504,0.9505
62.0,2.5076,2.3,0.9505,0.9508
63.0,2.5076,2.2999,0.9506,0.951
64.0,2.5076,2.2999,0.9506,0.951
65.0,2.5076,2.2999,0.9506,0.951
66.0,2.5076,2.2999,0.9504,0.9507
67.0,2.5076,2.2999,0.9504,0.9507
68.0,2.5076,2.2999,0.9506,0.951
69.0,2.5076,2.2999,0.9506,0.9511
70.0,2.5076,2.2999,0.9505,0.951
71.0,2.5076,2.2999,0.9504,0.9509
72.0,2.5075,2.2999,0.9505,0.951
73.0,2.5075,2.2999,0.9505,0.9511
74.0,2.5075,2.2999,0.9506,0.9511
75.0,2.5075,2.2999,0.9506,0.9513
76.0,2.5075,2.2999,0.9506,0.9512
77.0,2.5075,2.2999,0.9506,0.9512
78.0,2.5075,2.2999,0.9506,0.9512
79.0,2.5075,2.2999,0.9507,0.9512
80.0,2.5075,2.2999,0.9506,0.9511
81.0,2.5075,2.2999,0.9506,0.9511
82.0,2.5075,2.2998,0.9505,0.951
83.0,2.5075,2.2998,0.9505,0.951
84.0,2.5075,2.2998,0.9504,0.951
85.0,2.5075,2.2998,0.9504,0.9511
86.0,2.5075,2.2998,0.9504,0.951
87.0,2.5075,2.2998,0.9504,0.9511
88.0,2.5075,2.2998,0.9504,0.951
89.0,2.5074,2.2998,0.9504,0.951
90.0,2.5074,2.2998,0.9502,0.9506
91.0,2.5074,2.2998,0.9502,0.9506
92.0,2.5074,2.2998,0.9502,0.9505
93.0,2.5074,2.2998,0.9502,0.9504
94.0,2.5074,2.2998,0.9502,0.9505
95.0,2.5074,2.2998,0.9502,0.9507
96.0,2.5074,2.2998,0.9503,0.9507
97.0,2.5074,2.2998,0.9504,0.9507
98.0,2.5074,2.2997,0.9504,0.9506
99.0,2.5074,2.2997,0.9504,0.9506
100.0,2.5074,2.2997,0.9503,0.9505
101.0,2.5074,2.2997,0.9502,0.9505
102.0,2.5074,2.2997,0.9503,0.9506
103.0,2.5074,2.2997,0.9502,0.9505
104.0,2.5074,2.2997,0.9501,0.9503
105.0,2.5074,2.2997,0.9501,0.9504
106.0,2.5074,2.2997,0.9501,0.9502
107.0,2.5074,2.2997,0.9499,0.9501
108.0,2.5073,2.2997,0.9499,0.9501
109.0,2.5073,2.2997,0.9499,0.9501
110.0,2.5073,2.2997,0.95,0.95
111.0,2.5073,2.2997,0.95,0.9498
112.0,2.5073,2.2997,0.9499,0.9498
113.0,2.5073,2.2997,0.95,0.9498
114.0,2.5073,2.2997,0.95,0.9498
115.0,2.5073,2.2997,0.9498,0.9496
116.0,2.5073,2.2997,0.9497,0.9496
117.0,2.5073,2.2997,0.9495,0.9495
118.0,2.5073,2.2997,0.9495,0.9494
119.0,2.5073,2.2997,0.9495,0.9491
120.0,2.5073,2.2997,0.9496,0.9495
121.0,2.5073,2.2997,0.9495,0.9496
122.0,2.5073,2.2997,0.9496,0.9496
123.0,2.5073,2.2996,0.9496,0.9495
124.0,2.5073,2.2996,0.9496,0.9496
125.0,2.5073,2.2996,0.9495,0.9495
126.0,2.5073,2.2996,0.9495,0.9494
127.0,2.5073,2.2996,0.9494,0.9493
128.0,2.5072,2.2996,0.949,0.9481
129.0,2.5072,2.2996,0.9491,0.9483
130.0,2.5072,2.2996,0.9492,0.9484
131.0,2.5072,2.2996,0.9491,0.9483
132.0,2.5072,2.2996,0.949,0.9483
133.0,2.5072,2.2996,0.9488,0.9481
134.0,2.5072,2.2996,0.9488,0.9481
135.0,2.5072,2.2996,0.9489,0.9482
136.0,2.5072,2.2996,0.9487,0.9479
137.0,2.5072,2.2996,0.9488,0.9482
138.0,2.5072,2.2995,0.9486,0.948
139.0,2.5072,2.2995,0.9487,0.9479
140.0,2.5072,2.2995,0.9487,0.9479
141.0,2.5072,2.2995,0.9487,0.9481
142.0,2.5072,2.2995,0.9485,0.9479
143.0,2.5072,2.2995,0.9486,0.948
144.0,2.5071,2.2995,0.9484,0.9477
145.0,2.5071,2.2995,0.9484,0.9477
146.0,2.5071,2.2995,0.9484,0.9477
