iteration,C_train,C_test,train_error,test_error
1.0,2.5317,2.3234,0.8768,0.876
2.0,2.5317,2.3234,0.8768,0.876
3.0,2.5317,2.3234,0.8769,0.8761
4.0,2.5317,2.3234,0.8768,0.8761
5.0,2.5317,2.3234,0.8768,0.876
6.0,2.5317,2.3234,0.8768,0.876
7.0,2.5317,2.3234,0.8768,0.876
8.0,2.5317,2.3234,0.8768,0.876
9.0,2.5317,2.3234,0.8768,0.876
10.0,2.5317,2.3234,0.8767,0.8759
11.0,2.5317,2.3234,0.8768,0.8759
12.0,2.5317,2.3234,0.8766,0.8757
13.0,2.5316,2.3233,0.8766,0.8757
14.0,2.5316,2.3233,0.8766,0.8757
15.0,2.5316,2.3233,0.8765,0.8757
16.0,2.5316,2.3233,0.8765,0.8757
17.0,2.5316,2.3233,0.8764,0.8756
18.0,2.5316,2.3233,0.8764,0.8755
19.0,2.5316,2.3233,0.8764,0.8756
20.0,2.5316,2.3233,0.8764,0.8755
21.0,2.5316,2.3233,0.8764,0.8755
22.0,2.5316,2.3233,0.8764,0.8756
23.0,2.5316,2.3233,0.8764,0.8756
24.0,2.5315,2.3233,0.8763,0.8753
25.0,2.5315,2.3233,0.8761,0.8751
26.0,2.5315,2.3232,0.8761,0.875
27.0,2.5315,2.3232,0.8762,0.875
28.0,2.5315,2.3232,0.8761,0.875
29.0,2.5315,2.3232,0.8761,0.8748
30.0,2.5315,2.3232,0.876,0.8747
31.0,2.5315,2.3232,0.8762,0.8751
32.0,2.5315,2.3232,0.8762,0.8749
33.0,2.5315,2.3232,0.8762,0.8752
34.0,2.5315,2.3232,0.8761,0.8751
35.0,2.5315,2.3232,0.8762,0.875
36.0,2.5314,2.3232,0.8761,0.875
37.0,2.5314,2.3231,0.8761,0.875
38.0,2.5314,2.3231,0.8761,0.875
39.0,2.5314,2.3231,0.8758,0.8748
40.0,2.5314,2.3231,0.8758,0.8747
41.0,2.5314,2.3231,0.8759,0.8748
42.0,2.5314,2.3231,0.8759,0.8748
43.0,2.5314,2.3231,0.8758,0.8748
44.0,2.5314,2.3231,0.8757,0.8745
45.0,2.5314,2.3231,0.8756,0.8743
46.0,2.5313,2.3231,0.8757,0.8744
47.0,2.5314,2.3231,0.8756,0.8745
48.0,2.5313,2.3231,0.8755,0.8744
49.0,2.5313,2.3231,0.8755,0.8744
50.0,2.5313,2.323,0.8753,0.8743
51.0,2.5313,2.323,0.8753,0.8743
52.0,2.5313,2.323,0.8753,0.8742
53.0,2.5313,2.323,0.8753,0.8741
54.0,2.5313,2.323,0.8752,0.8738
55.0,2.5313,2.323,0.8752,0.8736
56.0,2.5313,2.323,0.8753,0.8736
57.0,2.5312,2.323,0.8752,0.8733
58.0,2.5312,2.323,0.8752,0.8733
59.0,2.5312,2.3229,0.8752,0.8736
60.0,2.5312,2.3229,0.8753,0.8738
61.0,2.5312,2.3229,0.8753,0.8739
62.0,2.5312,2.3229,0.8753,0.8738
63.0,2.5312,2.3229,0.8753,0.8737
64.0,2.5312,2.3229,0.8753,0.8739
65.0,2.5312,2.3229,0.8754,0.8739
66.0,2.5312,2.3229,0.8753,0.8739
67.0,2.5311,2.3229,0.8753,0.8738
68.0,2.5311,2.3228,0.8752,0.8738
69.0,2.5311,2.3228,0.8752,0.8738
70.0,2.5311,2.3228,0.8752,0.8735
71.0,2.5311,2.3228,0.8752,0.8735
72.0,2.5311,2.3228,0.8752,0.8735
73.0,2.5311,2.3228,0.8751,0.8735
74.0,2.5311,2.3228,0.8751,0.8736
75.0,2.5311,2.3228,0.8751,0.8736
76.0,2.531,2.3228,0.8751,0.8736
77.0,2.531,2.3228,0.8751,0.8734
78.0,2.531,2.3228,0.8749,0.8733
79.0,2.531,2.3227,0.8751,0.8733
80.0,2.531,2.3227,0.8751,0.8734
81.0,2.531,2.3227,0.875,0.873
82.0,2.5309,2.3227,0.8748,0.8729
