iteration,C_train,C_test,train_error,test_error
1.0,2.4979,2.2893,0.8267,0.8291
2.0,2.4979,2.2893,0.8267,0.8292
3.0,2.4979,2.2893,0.8266,0.829
4.0,2.4979,2.2893,0.8266,0.8291
5.0,2.4979,2.2893,0.8266,0.8291
6.0,2.4978,2.2893,0.8265,0.8291
7.0,2.4978,2.2893,0.8266,0.8292
8.0,2.4978,2.2893,0.8266,0.8291
9.0,2.4978,2.2893,0.8266,0.829
10.0,2.4978,2.2893,0.8266,0.829
11.0,2.4978,2.2892,0.8266,0.829
12.0,2.4978,2.2892,0.8265,0.829
13.0,2.4978,2.2892,0.8265,0.8289
14.0,2.4978,2.2892,0.8266,0.8291
15.0,2.4978,2.2892,0.8265,0.8291
16.0,2.4978,2.2892,0.8265,0.829
17.0,2.4978,2.2892,0.8265,0.8289
18.0,2.4978,2.2892,0.8266,0.8291
19.0,2.4978,2.2892,0.8266,0.8289
20.0,2.4977,2.2892,0.8266,0.829
21.0,2.4977,2.2892,0.8267,0.8287
22.0,2.4977,2.2892,0.8267,0.8287
23.0,2.4977,2.2891,0.8267,0.8286
24.0,2.4977,2.2891,0.8267,0.8287
25.0,2.4977,2.2891,0.8265,0.8285
26.0,2.4977,2.2891,0.8267,0.8285
27.0,2.4976,2.2891,0.8266,0.8284
28.0,2.4976,2.2891,0.8266,0.8284
29.0,2.4976,2.2891,0.8266,0.8284
30.0,2.4976,2.2891,0.8267,0.8285
31.0,2.4976,2.2891,0.8267,0.8283
32.0,2.4976,2.289,0.8267,0.8284
33.0,2.4976,2.289,0.8265,0.8283
34.0,2.4976,2.289,0.8266,0.8283
35.0,2.4976,2.289,0.8266,0.8283
36.0,2.4976,2.289,0.8265,0.8281
37.0,2.4975,2.289,0.8264,0.8281
38.0,2.4975,2.289,0.8264,0.8282
39.0,2.4975,2.289,0.8263,0.8282
40.0,2.4975,2.289,0.8262,0.8281
41.0,2.4975,2.2889,0.8262,0.828
42.0,2.4975,2.2889,0.8262,0.8278
43.0,2.4975,2.2889,0.8262,0.8279
44.0,2.4975,2.2889,0.8262,0.8278
45.0,2.4975,2.2889,0.8262,0.8278
46.0,2.4975,2.2889,0.8261,0.8278
47.0,2.4974,2.2889,0.8262,0.8279
48.0,2.4974,2.2889,0.8262,0.8277
49.0,2.4974,2.2889,0.8262,0.8278
50.0,2.4974,2.2889,0.8262,0.8278
51.0,2.4974,2.2889,0.8261,0.8277
52.0,2.4974,2.2889,0.8261,0.8277
53.0,2.4974,2.2888,0.8262,0.8278
54.0,2.4974,2.2888,0.8261,0.8277
55.0,2.4974,2.2888,0.8261,0.8276
56.0,2.4974,2.2888,0.826,0.8277
57.0,2.4974,2.2888,0.826,0.8276
58.0,2.4974,2.2888,0.826,0.8277
59.0,2.4973,2.2888,0.826,0.8277
60.0,2.4973,2.2888,0.8259,0.8277
