iteration,C_train,C_test,train_error,test_error
1.0,2.4926,2.2841,0.896,0.8954
2.0,2.4922,2.2838,0.8961,0.8957
3.0,2.492,2.2836,0.8964,0.8956
4.0,2.4918,2.2834,0.8962,0.8956
5.0,2.4915,2.2831,0.8964,0.8951
6.0,2.4911,2.2828,0.8956,0.8954
7.0,2.491,2.2826,0.8954,0.895
8.0,2.4907,2.2824,0.895,0.8947
9.0,2.4904,2.282,0.8955,0.895
10.0,2.4901,2.2818,0.895,0.8952
11.0,2.4899,2.2816,0.8947,0.8945
12.0,2.4897,2.2814,0.8945,0.8943
13.0,2.4894,2.2811,0.894,0.894
14.0,2.4891,2.2808,0.8942,0.8943
15.0,2.4887,2.2804,0.8942,0.8941
16.0,2.4885,2.2802,0.8942,0.8944
17.0,2.4882,2.28,0.8941,0.8938
18.0,2.488,2.2798,0.8943,0.8941
19.0,2.4878,2.2795,0.8937,0.8935
20.0,2.4876,2.2793,0.8937,0.8937
21.0,2.4874,2.2791,0.8935,0.8932
22.0,2.4871,2.2788,0.8935,0.8935
23.0,2.4868,2.2786,0.8933,0.8933
24.0,2.4865,2.2783,0.8935,0.8932
25.0,2.4862,2.278,0.8932,0.8936
26.0,2.486,2.2778,0.893,0.893
27.0,2.4856,2.2774,0.8933,0.8933
28.0,2.4854,2.2772,0.893,0.8933
29.0,2.4851,2.2769,0.8926,0.8934
30.0,2.4849,2.2767,0.8925,0.8929
31.0,2.4847,2.2765,0.8923,0.8929
32.0,2.4844,2.2763,0.8925,0.8929
33.0,2.4841,2.2759,0.8923,0.8929
34.0,2.4838,2.2756,0.8924,0.8929
35.0,2.4835,2.2754,0.8929,0.8927
36.0,2.4832,2.2751,0.8924,0.8928
37.0,2.4829,2.2748,0.8912,0.8926
38.0,2.4827,2.2746,0.891,0.8921
39.0,2.4826,2.2745,0.891,0.892
40.0,2.4823,2.2742,0.8911,0.8924
41.0,2.4821,2.274,0.8906,0.892
42.0,2.4819,2.2738,0.8901,0.8919
43.0,2.4817,2.2737,0.8895,0.8913
44.0,2.4816,2.2735,0.8887,0.8916
45.0,2.4814,2.2733,0.8882,0.8909
46.0,2.4811,2.273,0.8884,0.8915
47.0,2.4808,2.2728,0.8884,0.8912
48.0,2.4806,2.2725,0.8885,0.8907
49.0,2.4804,2.2723,0.8886,0.8908
50.0,2.4801,2.272,0.8887,0.8902
51.0,2.4798,2.2717,0.888,0.89
52.0,2.4795,2.2715,0.8879,0.89
53.0,2.4794,2.2713,0.8874,0.8901
54.0,2.4791,2.2711,0.8867,0.8897
55.0,2.4788,2.2708,0.8867,0.8897
56.0,2.4785,2.2705,0.8865,0.8898
57.0,2.4783,2.2703,0.8865,0.8893
58.0,2.4781,2.2701,0.8863,0.889
59.0,2.4779,2.2699,0.8859,0.8893
60.0,2.4777,2.2697,0.8857,0.8891
61.0,2.4775,2.2695,0.8857,0.8887
62.0,2.4773,2.2693,0.8854,0.8881
63.0,2.4771,2.2691,0.8851,0.8879
64.0,2.4769,2.2689,0.8851,0.8882
65.0,2.4766,2.2686,0.885,0.8878
66.0,2.4764,2.2685,0.8843,0.8874
67.0,2.4763,2.2683,0.8844,0.8877
68.0,2.4762,2.2682,0.884,0.8871
69.0,2.4759,2.268,0.8841,0.8874
70.0,2.4757,2.2677,0.8836,0.8881
71.0,2.4755,2.2675,0.8836,0.8872
72.0,2.4752,2.2672,0.8836,0.887
73.0,2.475,2.2671,0.8835,0.8871
74.0,2.4747,2.2668,0.8829,0.8871
75.0,2.4745,2.2666,0.8825,0.8875
76.0,2.4743,2.2663,0.8826,0.8868
77.0,2.4741,2.2661,0.8821,0.8869
78.0,2.4739,2.266,0.882,0.8868
79.0,2.4737,2.2658,0.8813,0.8861
80.0,2.4734,2.2655,0.881,0.8865
81.0,2.4732,2.2653,0.8809,0.8873
82.0,2.473,2.2651,0.8802,0.8855
83.0,2.4727,2.2648,0.8798,0.8853
84.0,2.4726,2.2646,0.8794,0.8849
85.0,2.4723,2.2644,0.8793,0.8847
86.0,2.4721,2.2642,0.8792,0.8852
87.0,2.4718,2.2639,0.8788,0.8846
88.0,2.4715,2.2636,0.878,0.8838
89.0,2.4712,2.2633,0.8772,0.8833
90.0,2.471,2.2631,0.8764,0.8823
91.0,2.4708,2.2629,0.8756,0.8813
92.0,2.4706,2.2627,0.8758,0.8818
93.0,2.4704,2.2625,0.8757,0.8822
94.0,2.4701,2.2622,0.8754,0.8815
95.0,2.4698,2.2619,0.8752,0.8807
96.0,2.4695,2.2617,0.8748,0.8799
97.0,2.4693,2.2614,0.8742,0.8804
98.0,2.469,2.2612,0.8737,0.88
99.0,2.4688,2.2609,0.8728,0.8788
100.0,2.4686,2.2607,0.873,0.8787
101.0,2.4684,2.2605,0.8725,0.8779
102.0,2.4682,2.2603,0.8725,0.8786
103.0,2.4679,2.2601,0.8704,0.876
104.0,2.4677,2.2599,0.87,0.876
105.0,2.4675,2.2596,0.8697,0.875
106.0,2.4672,2.2594,0.869,0.8748
107.0,2.467,2.2592,0.8687,0.8748
108.0,2.4668,2.259,0.8692,0.8743
109.0,2.4666,2.2588,0.8691,0.874
110.0,2.4664,2.2586,0.8682,0.8726
111.0,2.4662,2.2583,0.8676,0.8726
112.0,2.466,2.2582,0.8678,0.8729
113.0,2.4658,2.258,0.8674,0.8718
114.0,2.4657,2.2578,0.868,0.8735
115.0,2.4655,2.2576,0.8672,0.8725
116.0,2.4652,2.2574,0.8661,0.8717
117.0,2.465,2.2572,0.8647,0.8702
118.0,2.4647,2.2568,0.8615,0.8674
119.0,2.4644,2.2566,0.8615,0.867
120.0,2.4642,2.2564,0.861,0.8669
121.0,2.464,2.2562,0.8595,0.8654
122.0,2.4637,2.2559,0.8589,0.8651
123.0,2.4635,2.2557,0.8577,0.8633
124.0,2.4633,2.2555,0.8576,0.8633
125.0,2.4631,2.2553,0.857,0.8626
126.0,2.4628,2.255,0.8556,0.8618
127.0,2.4627,2.2549,0.856,0.8617
128.0,2.4624,2.2546,0.8547,0.8605
129.0,2.4622,2.2544,0.8539,0.8589
130.0,2.462,2.2542,0.853,0.8582
131.0,2.4618,2.254,0.852,0.8575
132.0,2.4615,2.2537,0.8504,0.8556
133.0,2.4613,2.2535,0.8501,0.8551
