iteration,C_train,C_test,train_error,test_error
1.0,2.5126,2.3041,0.8678,0.8674
2.0,2.5125,2.304,0.8669,0.8665
3.0,2.5124,2.3039,0.8673,0.8666
4.0,2.5123,2.3037,0.8673,0.867
5.0,2.5121,2.3036,0.8675,0.8678
6.0,2.512,2.3035,0.8672,0.867
7.0,2.5119,2.3033,0.8674,0.8677
8.0,2.5117,2.3032,0.8678,0.8686
9.0,2.5115,2.303,0.8686,0.8699
10.0,2.5114,2.3029,0.869,0.8701
11.0,2.5113,2.3028,0.8686,0.87
12.0,2.5112,2.3027,0.8682,0.8691
13.0,2.5111,2.3025,0.8686,0.8702
14.0,2.511,2.3024,0.8684,0.8694
15.0,2.5109,2.3023,0.8698,0.8709
16.0,2.5108,2.3022,0.8698,0.8711
17.0,2.5106,2.3021,0.8699,0.8715
18.0,2.5105,2.302,0.8694,0.8714
19.0,2.5104,2.3019,0.8696,0.8719
20.0,2.5103,2.3017,0.8696,0.8715
21.0,2.5101,2.3016,0.8696,0.8718
22.0,2.5101,2.3016,0.8694,0.8713
23.0,2.51,2.3015,0.8696,0.8709
24.0,2.5098,2.3013,0.8697,0.8716
25.0,2.5097,2.3012,0.8697,0.872
26.0,2.5096,2.3011,0.8699,0.872
27.0,2.5095,2.301,0.8693,0.8711
28.0,2.5094,2.3009,0.8693,0.8714
29.0,2.5092,2.3007,0.869,0.8712
30.0,2.5091,2.3006,0.8693,0.8716
31.0,2.509,2.3005,0.8697,0.8718
32.0,2.5089,2.3004,0.871,0.8727
33.0,2.5088,2.3003,0.8697,0.8718
34.0,2.5087,2.3002,0.8695,0.8719
35.0,2.5086,2.3001,0.8692,0.8712
36.0,2.5085,2.3,0.8682,0.8696
37.0,2.5084,2.2999,0.8682,0.8699
38.0,2.5082,2.2997,0.8692,0.8708
39.0,2.5081,2.2996,0.869,0.8706
40.0,2.508,2.2995,0.8687,0.8701
41.0,2.5078,2.2993,0.869,0.8703
42.0,2.5077,2.2992,0.8692,0.8715
43.0,2.5076,2.2991,0.8693,0.8715
44.0,2.5075,2.299,0.8686,0.8708
45.0,2.5073,2.2989,0.8678,0.8689
46.0,2.5073,2.2988,0.868,0.8695
47.0,2.5072,2.2987,0.8674,0.8681
48.0,2.5071,2.2986,0.8671,0.8682
49.0,2.507,2.2985,0.8674,0.8686
50.0,2.5068,2.2984,0.8675,0.8685
51.0,2.5067,2.2983,0.8662,0.868
52.0,2.5067,2.2982,0.8656,0.8673
53.0,2.5065,2.2981,0.8659,0.8676
54.0,2.5064,2.298,0.8656,0.8672
55.0,2.5063,2.2979,0.8656,0.8672
56.0,2.5062,2.2978,0.8658,0.8674
57.0,2.5061,2.2977,0.866,0.8674
58.0,2.506,2.2976,0.8646,0.8655
59.0,2.5059,2.2975,0.8641,0.8653
60.0,2.5058,2.2974,0.8636,0.8644
61.0,2.5057,2.2973,0.8632,0.8641
62.0,2.5056,2.2971,0.8627,0.8635
63.0,2.5055,2.2971,0.8624,0.8627
64.0,2.5054,2.2969,0.8619,0.8627
65.0,2.5053,2.2969,0.8614,0.8621
66.0,2.5052,2.2968,0.8611,0.8627
67.0,2.5052,2.2967,0.8604,0.8609
68.0,2.505,2.2966,0.8597,0.8601
69.0,2.5049,2.2965,0.8602,0.8601
70.0,2.5048,2.2963,0.861,0.8621
71.0,2.5047,2.2962,0.8611,0.8624
72.0,2.5046,2.2961,0.8614,0.8632
73.0,2.5044,2.296,0.8614,0.8628
74.0,2.5043,2.2959,0.8616,0.863
75.0,2.5042,2.2958,0.8611,0.8622
76.0,2.504,2.2956,0.8615,0.862
77.0,2.5039,2.2955,0.8611,0.8619
78.0,2.5038,2.2954,0.8602,0.8607
79.0,2.5037,2.2953,0.8609,0.8618
80.0,2.5036,2.2952,0.861,0.8618
81.0,2.5035,2.2951,0.861,0.8619
82.0,2.5034,2.295,0.8619,0.8633
83.0,2.5033,2.2948,0.8618,0.8623
84.0,2.5031,2.2947,0.8619,0.8631
85.0,2.503,2.2946,0.8619,0.8632
86.0,2.503,2.2945,0.8609,0.8618
87.0,2.5028,2.2944,0.8607,0.8622
88.0,2.5027,2.2943,0.8603,0.8621
89.0,2.5026,2.2942,0.8606,0.8617
90.0,2.5025,2.2941,0.8605,0.8616
91.0,2.5023,2.2939,0.8616,0.8634
92.0,2.5022,2.2938,0.8618,0.8633
93.0,2.5021,2.2938,0.8618,0.8631
94.0,2.5021,2.2937,0.8619,0.8632
95.0,2.502,2.2936,0.8618,0.8632
96.0,2.5019,2.2935,0.8613,0.8628
97.0,2.5018,2.2934,0.862,0.8633
98.0,2.5017,2.2933,0.8614,0.8627
99.0,2.5015,2.2932,0.8628,0.8642
100.0,2.5014,2.293,0.8628,0.8644
101.0,2.5013,2.2929,0.863,0.8649
102.0,2.5012,2.2928,0.8628,0.8645
103.0,2.5011,2.2927,0.8622,0.8644
104.0,2.501,2.2926,0.8614,0.8637
105.0,2.5009,2.2925,0.862,0.8641
106.0,2.5007,2.2923,0.8631,0.8645
107.0,2.5006,2.2922,0.8634,0.8653
108.0,2.5005,2.2921,0.864,0.8666
109.0,2.5003,2.292,0.8646,0.8671
110.0,2.5002,2.2919,0.8647,0.8669
111.0,2.5001,2.2918,0.8642,0.8669
112.0,2.5,2.2917,0.8635,0.8657
113.0,2.4999,2.2915,0.8628,0.8647
114.0,2.4998,2.2914,0.8626,0.8646
115.0,2.4996,2.2913,0.8623,0.8641
116.0,2.4995,2.2912,0.862,0.8632
117.0,2.4994,2.2911,0.8621,0.8638
118.0,2.4994,2.291,0.8612,0.8629
119.0,2.4992,2.2909,0.8599,0.8623
120.0,2.4991,2.2908,0.8609,0.8625
121.0,2.499,2.2907,0.861,0.8624
122.0,2.4989,2.2905,0.8612,0.8627
123.0,2.4988,2.2905,0.8614,0.8628
124.0,2.4987,2.2903,0.8605,0.8625
125.0,2.4986,2.2902,0.8605,0.8621
