iteration,C_train,C_test,train_error,test_error
1.0,2.5329,2.3236,0.9692,0.9685
2.0,2.5329,2.3236,0.9692,0.9685
3.0,2.5329,2.3236,0.9692,0.9685
4.0,2.5328,2.3236,0.9692,0.9685
5.0,2.5328,2.3236,0.9692,0.9684
6.0,2.5328,2.3236,0.9692,0.9684
7.0,2.5328,2.3236,0.9691,0.9683
8.0,2.5328,2.3236,0.9691,0.9683
9.0,2.5328,2.3236,0.9691,0.9683
10.0,2.5328,2.3235,0.9691,0.9683
11.0,2.5328,2.3235,0.969,0.9683
12.0,2.5328,2.3235,0.969,0.9683
13.0,2.5327,2.3235,0.969,0.9683
14.0,2.5327,2.3235,0.9691,0.9683
15.0,2.5327,2.3235,0.9691,0.9683
16.0,2.5327,2.3235,0.9691,0.9683
17.0,2.5327,2.3235,0.969,0.9683
18.0,2.5327,2.3235,0.969,0.9684
19.0,2.5327,2.3234,0.969,0.9683
20.0,2.5327,2.3234,0.969,0.9683
21.0,2.5327,2.3234,0.969,0.9684
22.0,2.5326,2.3234,0.969,0.9684
23.0,2.5326,2.3234,0.969,0.9684
24.0,2.5326,2.3234,0.969,0.9684
25.0,2.5326,2.3234,0.9689,0.9684
26.0,2.5326,2.3234,0.9689,0.9684
27.0,2.5326,2.3234,0.9689,0.9683
28.0,2.5326,2.3234,0.9689,0.9683
29.0,2.5326,2.3234,0.9689,0.9683
30.0,2.5326,2.3233,0.9688,0.9683
31.0,2.5326,2.3233,0.9688,0.9682
32.0,2.5325,2.3233,0.9688,0.9682
33.0,2.5325,2.3233,0.9688,0.9682
34.0,2.5325,2.3233,0.9688,0.9682
35.0,2.5325,2.3233,0.9688,0.9681
36.0,2.5325,2.3233,0.9688,0.9681
37.0,2.5325,2.3233,0.9688,0.968
38.0,2.5325,2.3233,0.9688,0.968
39.0,2.5325,2.3233,0.9688,0.968
40.0,2.5325,2.3233,0.9688,0.968
41.0,2.5325,2.3232,0.9688,0.968
42.0,2.5325,2.3232,0.9687,0.968
43.0,2.5325,2.3232,0.9687,0.968
44.0,2.5325,2.3232,0.9688,0.968
45.0,2.5325,2.3232,0.9688,0.968
46.0,2.5324,2.3232,0.9688,0.968
47.0,2.5324,2.3232,0.9688,0.968
48.0,2.5324,2.3232,0.9687,0.968
49.0,2.5324,2.3232,0.9687,0.968
50.0,2.5324,2.3232,0.9687,0.9679
51.0,2.5324,2.3232,0.9687,0.9679
52.0,2.5324,2.3232,0.9687,0.9679
53.0,2.5324,2.3232,0.9687,0.9679
54.0,2.5324,2.3231,0.9687,0.9679
55.0,2.5324,2.3231,0.9687,0.9679
56.0,2.5324,2.3231,0.9687,0.9679
57.0,2.5324,2.3231,0.9687,0.9679
58.0,2.5324,2.3231,0.9687,0.9679
59.0,2.5324,2.3231,0.9687,0.9679
60.0,2.5323,2.3231,0.9686,0.9679
61.0,2.5323,2.3231,0.9686,0.9679
62.0,2.5323,2.3231,0.9686,0.968
63.0,2.5323,2.3231,0.9686,0.968
64.0,2.5323,2.3231,0.9686,0.968
65.0,2.5323,2.3231,0.9686,0.9679
66.0,2.5323,2.3231,0.9685,0.9679
67.0,2.5323,2.323,0.9686,0.9679
68.0,2.5323,2.323,0.9686,0.968
69.0,2.5323,2.323,0.9686,0.968
70.0,2.5323,2.323,0.9686,0.968
71.0,2.5323,2.323,0.9685,0.968
72.0,2.5322,2.323,0.9685,0.9678
73.0,2.5322,2.323,0.9685,0.9678
74.0,2.5322,2.323,0.9685,0.9678
75.0,2.5322,2.323,0.9685,0.9678
76.0,2.5322,2.323,0.9685,0.9678
77.0,2.5322,2.323,0.9685,0.9678
78.0,2.5322,2.323,0.9685,0.9678
79.0,2.5322,2.3229,0.9685,0.9678
80.0,2.5321,2.3229,0.9685,0.9678
81.0,2.5321,2.3229,0.9685,0.9678
82.0,2.5321,2.3229,0.9685,0.9678
83.0,2.5321,2.3229,0.9685,0.9678
84.0,2.5321,2.3229,0.9685,0.9678
85.0,2.5321,2.3229,0.9686,0.9679
86.0,2.5321,2.3229,0.9686,0.9679
87.0,2.5321,2.3229,0.9686,0.9679
88.0,2.5321,2.3229,0.9686,0.9678
89.0,2.5321,2.3229,0.9686,0.9678
90.0,2.5321,2.3229,0.9685,0.9677
91.0,2.5321,2.3228,0.9685,0.9677
92.0,2.5321,2.3228,0.9684,0.9677
93.0,2.532,2.3228,0.9684,0.9677
94.0,2.532,2.3228,0.9684,0.9677
95.0,2.532,2.3228,0.9684,0.9677
96.0,2.532,2.3228,0.9684,0.9677
97.0,2.532,2.3228,0.9684,0.9677
98.0,2.532,2.3228,0.9684,0.9677
99.0,2.532,2.3228,0.9683,0.9677
100.0,2.532,2.3228,0.9683,0.9677
101.0,2.532,2.3228,0.9683,0.9677
102.0,2.532,2.3227,0.9683,0.9677
103.0,2.5319,2.3227,0.9683,0.9677
104.0,2.5319,2.3227,0.9683,0.9677
105.0,2.5319,2.3227,0.9683,0.9677
106.0,2.5319,2.3227,0.9683,0.9677
107.0,2.5319,2.3227,0.9683,0.9677
108.0,2.5319,2.3227,0.9683,0.9676
109.0,2.5319,2.3226,0.9682,0.9677
110.0,2.5319,2.3226,0.9683,0.9676
111.0,2.5318,2.3226,0.9682,0.9676
112.0,2.5318,2.3226,0.9683,0.9676
113.0,2.5318,2.3226,0.9683,0.9675
114.0,2.5318,2.3226,0.9682,0.9676
115.0,2.5318,2.3226,0.9683,0.9676
116.0,2.5318,2.3226,0.9682,0.9675
117.0,2.5318,2.3226,0.9682,0.9675
118.0,2.5318,2.3226,0.9682,0.9675
119.0,2.5318,2.3226,0.9682,0.9675
120.0,2.5318,2.3225,0.9682,0.9675
121.0,2.5317,2.3225,0.9682,0.9675
122.0,2.5317,2.3225,0.9682,0.9675
123.0,2.5317,2.3225,0.9682,0.9672
124.0,2.5317,2.3225,0.9682,0.9672
125.0,2.5317,2.3225,0.9682,0.9672
126.0,2.5317,2.3225,0.9681,0.9672
127.0,2.5317,2.3225,0.9682,0.9672
128.0,2.5317,2.3225,0.9681,0.9673
129.0,2.5317,2.3224,0.9682,0.9672
130.0,2.5317,2.3224,0.9682,0.9671
131.0,2.5316,2.3224,0.9681,0.9672
132.0,2.5316,2.3224,0.9681,0.9671
