iteration,C_train,C_test,train_error,test_error
1.0,2.503,2.2953,0.9466,0.9443
2.0,2.503,2.2953,0.9466,0.9444
3.0,2.503,2.2953,0.9467,0.9444
4.0,2.503,2.2953,0.9467,0.9444
5.0,2.5029,2.2953,0.9466,0.9441
6.0,2.5029,2.2952,0.9466,0.9439
7.0,2.5029,2.2952,0.9466,0.9439
8.0,2.5029,2.2952,0.9466,0.944
9.0,2.5029,2.2952,0.9466,0.9439
10.0,2.5029,2.2952,0.9466,0.9439
11.0,2.5029,2.2952,0.9466,0.9439
12.0,2.5029,2.2952,0.9466,0.9439
13.0,2.5029,2.2952,0.9466,0.9439
14.0,2.5029,2.2952,0.9466,0.9439
15.0,2.5029,2.2952,0.9466,0.9439
16.0,2.5029,2.2952,0.9465,0.9438
17.0,2.5029,2.2952,0.9466,0.9439
18.0,2.5029,2.2952,0.9466,0.9441
19.0,2.5029,2.2952,0.9466,0.9441
20.0,2.5029,2.2952,0.9465,0.944
21.0,2.5029,2.2952,0.9464,0.944
22.0,2.5029,2.2952,0.9465,0.944
23.0,2.5029,2.2952,0.9464,0.944
24.0,2.5029,2.2952,0.9464,0.944
25.0,2.5029,2.2952,0.9464,0.9439
26.0,2.5029,2.2952,0.9464,0.9439
27.0,2.5029,2.2952,0.9463,0.9439
28.0,2.5029,2.2952,0.9463,0.9437
29.0,2.5028,2.2952,0.9462,0.9437
30.0,2.5028,2.2952,0.9461,0.9439
31.0,2.5028,2.2952,0.946,0.9439
32.0,2.5028,2.2952,0.946,0.9439
33.0,2.5028,2.2951,0.9461,0.9437
34.0,2.5028,2.2951,0.9461,0.9438
35.0,2.5028,2.2951,0.9461,0.9437
36.0,2.5028,2.2951,0.946,0.9439
37.0,2.5028,2.2951,0.946,0.9436
38.0,2.5028,2.2951,0.946,0.9434
39.0,2.5028,2.2951,0.9462,0.9435
40.0,2.5028,2.2951,0.9461,0.9434
41.0,2.5028,2.2951,0.9461,0.9435
42.0,2.5028,2.2951,0.946,0.9434
43.0,2.5028,2.2951,0.946,0.9435
44.0,2.5028,2.2951,0.946,0.9434
45.0,2.5028,2.2951,0.946,0.9434
46.0,2.5027,2.2951,0.9461,0.9435
47.0,2.5027,2.2951,0.946,0.9434
48.0,2.5027,2.295,0.9459,0.9435
49.0,2.5027,2.295,0.946,0.9435
50.0,2.5027,2.295,0.946,0.9435
51.0,2.5027,2.295,0.946,0.9435
52.0,2.5027,2.295,0.946,0.9434
53.0,2.5027,2.295,0.9459,0.9435
54.0,2.5027,2.295,0.9459,0.9435
