iteration,C_train,C_test,train_error,test_error
1.0,2.5239,2.3157,0.8974,0.8974
2.0,2.5239,2.3157,0.8974,0.8974
3.0,2.5239,2.3157,0.8974,0.8974
4.0,2.5239,2.3157,0.8974,0.8974
5.0,2.5239,2.3157,0.8974,0.8974
6.0,2.5238,2.3157,0.8974,0.8974
7.0,2.5238,2.3157,0.8974,0.8974
8.0,2.5238,2.3157,0.8974,0.8974
9.0,2.5238,2.3157,0.8974,0.8974
10.0,2.5238,2.3157,0.8974,0.8974
11.0,2.5238,2.3157,0.8974,0.8974
12.0,2.5238,2.3156,0.8974,0.8974
13.0,2.5238,2.3156,0.8973,0.8974
14.0,2.5238,2.3156,0.8973,0.8974
15.0,2.5238,2.3156,0.8973,0.8974
16.0,2.5238,2.3156,0.8973,0.8974
17.0,2.5238,2.3156,0.8973,0.8974
18.0,2.5238,2.3156,0.8973,0.8974
19.0,2.5237,2.3156,0.8973,0.8974
20.0,2.5237,2.3156,0.8973,0.8974
21.0,2.5237,2.3156,0.8973,0.8974
22.0,2.5237,2.3156,0.8973,0.8974
23.0,2.5237,2.3156,0.8973,0.8974
24.0,2.5237,2.3155,0.8973,0.8974
25.0,2.5237,2.3155,0.8973,0.8974
26.0,2.5237,2.3155,0.8973,0.8974
27.0,2.5237,2.3155,0.8973,0.8974
28.0,2.5237,2.3155,0.8973,0.8974
29.0,2.5237,2.3155,0.8973,0.8974
30.0,2.5237,2.3155,0.8973,0.8974
31.0,2.5236,2.3155,0.8973,0.8974
32.0,2.5236,2.3154,0.8973,0.8974
33.0,2.5236,2.3154,0.8973,0.8974
34.0,2.5236,2.3154,0.8973,0.8974
35.0,2.5236,2.3154,0.8972,0.8974
36.0,2.5236,2.3154,0.8972,0.8974
37.0,2.5236,2.3154,0.8972,0.8974
38.0,2.5235,2.3154,0.8973,0.8974
39.0,2.5235,2.3154,0.8972,0.8974
40.0,2.5235,2.3154,0.8972,0.8974
41.0,2.5235,2.3154,0.8972,0.8974
42.0,2.5235,2.3153,0.8972,0.8974
43.0,2.5235,2.3153,0.8972,0.8974
44.0,2.5235,2.3153,0.8972,0.8974
45.0,2.5235,2.3153,0.8972,0.8974
46.0,2.5234,2.3153,0.8972,0.8974
47.0,2.5234,2.3153,0.8972,0.8974
48.0,2.5234,2.3153,0.8972,0.8973
49.0,2.5234,2.3153,0.8972,0.8973
50.0,2.5234,2.3153,0.8972,0.8974
51.0,2.5234,2.3152,0.8972,0.8973
52.0,2.5234,2.3152,0.8972,0.8973
53.0,2.5234,2.3152,0.8972,0.8973
54.0,2.5234,2.3152,0.8972,0.8973
55.0,2.5234,2.3152,0.8972,0.8973
56.0,2.5234,2.3152,0.8972,0.8973
57.0,2.5233,2.3152,0.8972,0.8973
58.0,2.5233,2.3152,0.8972,0.8973
59.0,2.5233,2.3152,0.8972,0.8973
60.0,2.5233,2.3152,0.8972,0.8973
61.0,2.5233,2.3152,0.8972,0.8973
