iteration,C_train,C_test,train_error,test_error
1.0,2.5529,2.3453,0.9069,0.9077
2.0,2.5529,2.3453,0.9069,0.9077
3.0,2.5529,2.3453,0.9069,0.9077
4.0,2.5529,2.3453,0.9069,0.9077
5.0,2.5529,2.3453,0.9069,0.9077
6.0,2.5529,2.3453,0.9069,0.9077
7.0,2.5529,2.3453,0.9069,0.9077
8.0,2.5528,2.3453,0.9069,0.9077
9.0,2.5528,2.3453,0.9069,0.9077
10.0,2.5528,2.3452,0.9068,0.9077
11.0,2.5528,2.3452,0.9069,0.9077
12.0,2.5528,2.3452,0.9069,0.9077
13.0,2.5528,2.3452,0.9069,0.9077
14.0,2.5528,2.3452,0.9069,0.9077
15.0,2.5528,2.3452,0.9069,0.9077
16.0,2.5527,2.3452,0.9069,0.9077
17.0,2.5527,2.3452,0.9069,0.9077
18.0,2.5527,2.3452,0.9069,0.9077
19.0,2.5527,2.3451,0.9069,0.9077
20.0,2.5527,2.3451,0.9069,0.9077
21.0,2.5527,2.3451,0.9069,0.9077
22.0,2.5527,2.3451,0.9069,0.9077
23.0,2.5527,2.3451,0.9069,0.9077
24.0,2.5527,2.3451,0.9069,0.9077
25.0,2.5527,2.3451,0.9069,0.9077
26.0,2.5527,2.3451,0.9069,0.9077
27.0,2.5527,2.3451,0.9069,0.9077
28.0,2.5526,2.3451,0.9069,0.9077
29.0,2.5526,2.3451,0.9069,0.9077
30.0,2.5526,2.345,0.9069,0.9077
31.0,2.5526,2.345,0.9069,0.9077
32.0,2.5526,2.345,0.9069,0.9078
33.0,2.5526,2.345,0.9069,0.9078
34.0,2.5526,2.345,0.9069,0.9078
35.0,2.5526,2.345,0.907,0.9078
36.0,2.5526,2.345,0.907,0.9078
37.0,2.5526,2.345,0.907,0.9078
38.0,2.5525,2.345,0.907,0.9078
39.0,2.5525,2.345,0.907,0.9078
40.0,2.5525,2.345,0.907,0.9078
41.0,2.5525,2.3449,0.907,0.9078
42.0,2.5525,2.3449,0.907,0.9078
43.0,2.5525,2.3449,0.907,0.9078
44.0,2.5525,2.3449,0.907,0.9078
45.0,2.5525,2.3449,0.907,0.9078
46.0,2.5525,2.3449,0.907,0.9078
47.0,2.5525,2.3449,0.907,0.9078
48.0,2.5525,2.3449,0.907,0.9078
49.0,2.5525,2.3449,0.907,0.9078
50.0,2.5525,2.3449,0.907,0.9078
51.0,2.5524,2.3449,0.907,0.9078
52.0,2.5524,2.3449,0.907,0.9078
53.0,2.5524,2.3448,0.907,0.9078
54.0,2.5524,2.3448,0.9071,0.9078
55.0,2.5524,2.3448,0.907,0.9078
56.0,2.5524,2.3448,0.907,0.9078
57.0,2.5524,2.3448,0.907,0.9078
58.0,2.5524,2.3448,0.9071,0.9078
59.0,2.5523,2.3448,0.9071,0.9078
60.0,2.5523,2.3448,0.907,0.9078
61.0,2.5523,2.3448,0.907,0.9078
62.0,2.5523,2.3448,0.907,0.9078
63.0,2.5523,2.3447,0.9071,0.9078
64.0,2.5523,2.3447,0.9071,0.9078
65.0,2.5523,2.3447,0.9071,0.9078
66.0,2.5523,2.3447,0.9071,0.9078
67.0,2.5523,2.3447,0.9071,0.9078
68.0,2.5523,2.3447,0.9071,0.9078
69.0,2.5523,2.3447,0.9071,0.9078
70.0,2.5522,2.3447,0.9071,0.9078
71.0,2.5522,2.3447,0.9071,0.9078
72.0,2.5522,2.3447,0.9071,0.9078
73.0,2.5522,2.3447,0.9071,0.9078
74.0,2.5522,2.3447,0.9071,0.9078
75.0,2.5522,2.3446,0.9071,0.9078
