iteration,C_train,C_test,train_error,test_error
1.0,2.4863,2.2789,0.8038,0.8055
2.0,2.4856,2.2782,0.8068,0.8087
3.0,2.4848,2.2774,0.8049,0.8065
4.0,2.484,2.2766,0.8071,0.809
5.0,2.4833,2.2759,0.8021,0.8044
6.0,2.4825,2.2751,0.8035,0.8057
7.0,2.4819,2.2745,0.801,0.8031
8.0,2.4812,2.2739,0.7995,0.8022
9.0,2.4806,2.2732,0.7984,0.801
10.0,2.4798,2.2724,0.7937,0.7958
11.0,2.4791,2.2717,0.7918,0.7939
12.0,2.4785,2.2711,0.7917,0.7927
13.0,2.4777,2.2703,0.7891,0.7912
14.0,2.477,2.2697,0.7916,0.7941
15.0,2.4763,2.2689,0.79,0.7915
16.0,2.4757,2.2683,0.7885,0.791
17.0,2.4749,2.2675,0.7865,0.7897
18.0,2.4742,2.2668,0.7838,0.7865
19.0,2.4735,2.2661,0.7852,0.7877
20.0,2.4728,2.2654,0.7818,0.7847
21.0,2.4721,2.2647,0.7828,0.7853
22.0,2.4715,2.264,0.7829,0.7847
23.0,2.4708,2.2634,0.7795,0.7817
24.0,2.47,2.2626,0.7794,0.7813
25.0,2.4693,2.2619,0.7771,0.7794
26.0,2.4687,2.2613,0.7774,0.7792
27.0,2.4679,2.2605,0.7761,0.7785
28.0,2.4672,2.2598,0.7765,0.7787
29.0,2.4664,2.259,0.777,0.7798
30.0,2.4657,2.2583,0.7762,0.7797
31.0,2.465,2.2576,0.775,0.7781
32.0,2.4644,2.257,0.7744,0.7782
33.0,2.4638,2.2564,0.7752,0.7787
34.0,2.4631,2.2557,0.7754,0.7781
35.0,2.4623,2.2549,0.7777,0.7812
36.0,2.4616,2.2542,0.7752,0.7774
37.0,2.4609,2.2535,0.7757,0.7787
38.0,2.4602,2.2527,0.7761,0.7781
39.0,2.4595,2.252,0.7731,0.7756
40.0,2.4588,2.2514,0.7728,0.775
41.0,2.4581,2.2506,0.7721,0.7739
42.0,2.4573,2.2499,0.7701,0.7722
43.0,2.4566,2.2492,0.7713,0.7739
44.0,2.4558,2.2484,0.7722,0.7759
45.0,2.4551,2.2476,0.7727,0.7763
46.0,2.4543,2.2469,0.7707,0.7741
47.0,2.4536,2.2462,0.7702,0.7729
48.0,2.4529,2.2455,0.7678,0.7711
49.0,2.4522,2.2448,0.7671,0.7701
50.0,2.4515,2.2441,0.7647,0.7688
51.0,2.4507,2.2433,0.7634,0.7668
52.0,2.4499,2.2425,0.7626,0.7665
53.0,2.4492,2.2417,0.763,0.767
54.0,2.4484,2.241,0.7618,0.7665
55.0,2.4477,2.2402,0.7584,0.7626
56.0,2.4469,2.2394,0.7551,0.7575
57.0,2.4462,2.2387,0.7504,0.7529
58.0,2.4454,2.2379,0.7504,0.7526
59.0,2.4446,2.2372,0.7494,0.7515
60.0,2.4439,2.2365,0.7478,0.7496
61.0,2.4431,2.2356,0.7485,0.7503
62.0,2.4423,2.2349,0.7472,0.7491
63.0,2.4416,2.2341,0.7482,0.7492
64.0,2.4407,2.2333,0.7485,0.7497
65.0,2.4399,2.2324,0.7458,0.7479
66.0,2.4392,2.2317,0.7448,0.7457
67.0,2.4384,2.2309,0.743,0.7437
68.0,2.4377,2.2302,0.7424,0.7446
69.0,2.4369,2.2294,0.7402,0.7421
70.0,2.4361,2.2286,0.7384,0.7408
71.0,2.4353,2.2278,0.7377,0.7396
72.0,2.4345,2.227,0.7353,0.7374
73.0,2.4337,2.2262,0.7361,0.7374
74.0,2.433,2.2254,0.7344,0.7351
75.0,2.4321,2.2246,0.7349,0.7359
76.0,2.4314,2.2239,0.7349,0.7345
77.0,2.4307,2.2231,0.7338,0.7341
78.0,2.4298,2.2223,0.7324,0.7326
79.0,2.429,2.2214,0.7327,0.7335
80.0,2.4282,2.2206,0.7318,0.7329
81.0,2.4274,2.2198,0.7309,0.7311
82.0,2.4266,2.219,0.7299,0.73
83.0,2.4258,2.2182,0.7272,0.7283
84.0,2.425,2.2174,0.7264,0.7274
85.0,2.4242,2.2166,0.7244,0.7259
86.0,2.4233,2.2157,0.7253,0.7258
87.0,2.4224,2.2148,0.7263,0.7262
88.0,2.4217,2.214,0.7258,0.7242
89.0,2.4208,2.2131,0.7254,0.7271
90.0,2.4199,2.2123,0.7216,0.7217
91.0,2.4191,2.2114,0.7228,0.7259
92.0,2.4182,2.2105,0.7248,0.7266
93.0,2.4174,2.2097,0.724,0.726
94.0,2.4165,2.2088,0.7232,0.7239
95.0,2.4157,2.208,0.7212,0.7215
96.0,2.4147,2.2071,0.7185,0.7186
97.0,2.4139,2.2062,0.717,0.7179
98.0,2.4131,2.2054,0.7143,0.7145
