iteration,cos_a
1.0,0.0011
2.0,0.0016
3.0,0.0021
4.0,0.0026
5.0,0.003
6.0,0.0037
7.0,0.0037
8.0,0.0039
9.0,0.0041
10.0,0.0043
11.0,0.0046
12.0,0.0048
13.0,0.005
14.0,0.0053
15.0,0.0057
16.0,0.006
17.0,0.0061
18.0,0.0064
19.0,0.0067
20.0,0.0069
21.0,0.007
22.0,0.0071
23.0,0.0074
24.0,0.0077
25.0,0.0079
26.0,0.0081
27.0,0.0084
28.0,0.0087
29.0,0.0088
30.0,0.0089
31.0,0.0091
32.0,0.0093
33.0,0.0095
34.0,0.0098
35.0,0.01
36.0,0.01
37.0,0.0101
38.0,0.0102
39.0,0.0103
40.0,0.0104
41.0,0.0107
42.0,0.0108
43.0,0.0109
44.0,0.011
45.0,0.0112
46.0,0.0113
47.0,0.0115
48.0,0.0116
49.0,0.0117
50.0,0.0119
51.0,0.0119
52.0,0.0123
53.0,0.0124
54.0,0.0127
55.0,0.0128
56.0,0.0131
57.0,0.0131
58.0,0.0132
59.0,0.0133
60.0,0.0134
61.0,0.0136
62.0,0.0138
63.0,0.0139
64.0,0.014
65.0,0.0141
66.0,0.0142
67.0,0.0143
68.0,0.0145
69.0,0.0146
70.0,0.0147
71.0,0.0148
72.0,0.0149
73.0,0.0149
74.0,0.0151
75.0,0.0151
76.0,0.0152
77.0,0.0153
78.0,0.0154
79.0,0.0155
80.0,0.0157
81.0,0.0158
82.0,0.0158
83.0,0.0159
84.0,0.016
85.0,0.0161
86.0,0.0161
87.0,0.0163
88.0,0.0165
89.0,0.0166
90.0,0.0166
91.0,0.0167
92.0,0.0168
93.0,0.0169
94.0,0.0169
95.0,0.017
96.0,0.017
97.0,0.0172
98.0,0.0173
99.0,0.0173
100.0,0.0174
101.0,0.0175
102.0,0.0175
103.0,0.0176
104.0,0.0176
105.0,0.0177
106.0,0.0177
107.0,0.0178
108.0,0.018
109.0,0.0181
110.0,0.0182
111.0,0.0183
112.0,0.0183
113.0,0.0184
114.0,0.0184
115.0,0.0185
116.0,0.0186
117.0,0.0187
118.0,0.0188
119.0,0.0188
120.0,0.0189
121.0,0.0189
122.0,0.019
123.0,0.019
124.0,0.0191
125.0,0.0192
126.0,0.0193
127.0,0.0193
128.0,0.0195
129.0,0.0196
130.0,0.0197
131.0,0.0199
132.0,0.02
133.0,0.0201
134.0,0.0202
135.0,0.0203
136.0,0.0203
137.0,0.0204
138.0,0.0205
139.0,0.0206
140.0,0.0207
141.0,0.0207
142.0,0.0208
143.0,0.0208
144.0,0.0209
145.0,0.0209
146.0,0.021
147.0,0.021
148.0,0.021
149.0,0.0211
150.0,0.0212
151.0,0.0212
152.0,0.0212
153.0,0.0213
154.0,0.0214
155.0,0.0215
156.0,0.0215
157.0,0.0216
158.0,0.0216
159.0,0.0216
160.0,0.0217
161.0,0.0218
162.0,0.0219
163.0,0.022
164.0,0.0222
165.0,0.0222
166.0,0.0223
167.0,0.0223
168.0,0.0223
169.0,0.0225
170.0,0.0226
171.0,0.0226
172.0,0.0227
173.0,0.0228
174.0,0.0229
175.0,0.0229
176.0,0.0231
177.0,0.0231
178.0,0.0232
179.0,0.0233
180.0,0.0235
181.0,0.0235
182.0,0.0236
183.0,0.0237
184.0,0.0237
185.0,0.0238
186.0,0.0238
187.0,0.0239
188.0,0.0239
189.0,0.0239
190.0,0.024
191.0,0.024
192.0,0.0242
193.0,0.0242
194.0,0.0244
195.0,0.0245
196.0,0.0246
197.0,0.0247
198.0,0.0247
199.0,0.0248
200.0,0.0249
201.0,0.0249
202.0,0.0249
203.0,0.025
204.0,0.025
205.0,0.0251
206.0,0.0252
207.0,0.0253
208.0,0.0253
209.0,0.0253
210.0,0.0253
211.0,0.0254
212.0,0.0254
213.0,0.0254
214.0,0.0256
215.0,0.0256
216.0,0.0257
217.0,0.0257
218.0,0.0257
219.0,0.0258
220.0,0.0258
221.0,0.0259
222.0,0.026
223.0,0.026
224.0,0.0261
225.0,0.0262
226.0,0.0263
227.0,0.0263
228.0,0.0264
229.0,0.0265
230.0,0.0265
231.0,0.0266
232.0,0.0266
233.0,0.0267
234.0,0.0268
235.0,0.0268
236.0,0.0269
237.0,0.0269
238.0,0.0269
239.0,0.027
240.0,0.027
241.0,0.0271
242.0,0.0272
243.0,0.0272
244.0,0.0273
245.0,0.0274
246.0,0.0274
247.0,0.0275
248.0,0.0276
249.0,0.0276
250.0,0.0277
251.0,0.0277
252.0,0.0278
253.0,0.0279
254.0,0.028
255.0,0.028
256.0,0.0281
257.0,0.0282
258.0,0.0283
259.0,0.0283
260.0,0.0284
261.0,0.0284
262.0,0.0285
